run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,do_ofat,do_heatmaps,do_sensitivities,ofat_n,heatmap_nx,heatmap_ny,scan_mode,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,residual,converged,method,iterations,a1,b1,a2,b2,phi2_1_meanV,phi2_2_meanV
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,0.517947467923121,3.77e-05,0.005250617670899842,22.66286773062473,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44488848900356753,0.06849558284187957,-3.0531133177191805e-16,True,closed_form(D5-6/D5-8),0,0.5862703997541231,-0.21188670729566544,0.3058704671858196,-0.11045024236233968,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,0.7196856730011519,3.77e-05,0.005250617670899842,31.489952601277444,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.443782671206001,0.06853952463583614,-2.3592239273284576e-16,True,closed_form(D5-6/D5-8),0,0.6077823287327755,-0.21964626644144464,0.31746367544409104,-0.11463356151417138,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22580644470723008,0.3267161174840782,-0.11797227973451423,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.3894954943731375,3.77e-05,0.005250617670899842,60.797579969927554,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44225663274598154,0.06859135758095082,-3.3306690738754696e-16,True,closed_form(D5-6/D5-8),0,0.6383364713304772,-0.230666677277306,0.33404561543060735,-0.12061714034245731,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.9306977288832496,3.77e-05,0.005250617670899842,84.47796343700485,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44173864731327706,0.06860694603615601,2.498001805406602e-16,True,closed_form(D5-6/D5-8),0,0.6489467704635721,-0.234493351770346,0.33983148676934416,-0.12270500100881179,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,2.6826957952797246,3.77e-05,0.005250617670899842,117.38174956953688,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44133457412740895,0.06861881186154516,-6.938893903907228e-17,True,closed_form(D5-6/D5-8),0,0.6573136498537744,-0.2375107681974057,0.3443990189379833,-0.12435323010792909,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,3.72759372031494,3.77e-05,0.005250617670899842,163.10141214850753,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44101728979069943,0.06862826933169129,-1.1102230246251565e-16,True,closed_form(D5-6/D5-8),0,0.6639421517428217,-0.23990113467294916,0.348016853568918,-0.12565876102515294,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,5.17947467923121,3.77e-05,0.005250617670899842,226.6286773062473,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.440765952977205,0.06863609002762545,-8.326672684688674e-17,True,closed_form(D5-6/D5-8),0,0.6692319369072522,-0.24180862982207368,0.35090074540892463,-0.12669944695270396,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,7.196856730011517,3.77e-05,0.005250617670899842,314.89952601277434,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.440564700723868,0.06864269818529845,2.0816681711721685e-16,True,closed_form(D5-6/D5-8),0,0.6734936736379429,-0.24334531961645406,0.35322056675647945,-0.12753658705203336,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,10.0,3.77e-05,0.005250617670899842,437.55147257498675,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44040144203197756,0.06864833280841243,-2.7755575615628914e-17,True,closed_form(D5-6/D5-8),0,0.6769681479420605,-0.2445980552214002,0.35510911023015396,-0.12821810154020577,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.7699999999999978e-06,0.005250617670899842,43.75514725749868,0.00016495690516076992,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4429459314060061,0.06861263745028787,-6.938893903907228e-17,True,closed_form(D5-6/D5-8),0,0.6247902268449572,-0.22577979605771883,0.3260380445255735,-0.11771794601462798,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,5.23839801378673e-06,0.005250617670899842,43.75514725749868,0.00022920687648662696,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4429449525822467,0.06861078682603139,-3.3306690738754696e-16,True,closed_form(D5-6/D5-8),0,0.6247932961815599,-0.22578095043432073,0.32606741844894715,-0.11772896367201426,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,7.278730437889847e-06,0.005250617670899842,43.75514725749868,0.0003184819221575081,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44294359270228606,0.06860821583690122,-1.5265566588595902e-16,True,closed_form(D5-6/D5-8),0,0.6247975605719991,-0.2257825542707087,0.3261082290579023,-0.11774427103580372,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,1.0113763148204565e-05,0.005250617670899842,43.75514725749868,0.00044252919587715417,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44294170352434603,0.06860464431785858,3.469446951953614e-16,True,closed_form(D5-6/D5-8),0,0.6248034850759994,-0.22578478247622083,0.3261649268660767,-0.11776553741878275,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,1.4053028325587307e-05,0.005250617670899842,43.75514725749868,0.0006148923237998727,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4429390792325519,0.06859968336555293,-1.6653345369377348e-16,True,closed_form(D5-6/D5-8),0,0.6248117155121665,-0.22578787794409028,0.32624369209982046,-0.11779508092057685,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,1.9526619540701658e-05,0.005250617670899842,43.75514725749868,0.0008543901134445523,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44293543416576286,0.06859279334253798,1.1102230246251565e-16,True,closed_form(D5-6/D5-8),0,0.6248231485097402,-0.22579217789840933,0.3263531049350968,-0.11783611982316138,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,2.7132149872143447e-05,0.005250617670899842,43.75514725749868,0.0011871712130681604,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44293037201445984,0.06858322585558367,8.326672684688674e-17,True,closed_form(D5-6/D5-8),0,0.6248390285174256,-0.2257981503801313,0.32650507355896424,-0.11789312069299955,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.7699999999999974e-05,0.005250617670899842,43.75514725749868,0.001649569051607699,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22580644470723008,0.3267161174840782,-0.11797227973451423,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,5.23839801378673e-05,0.005250617670899842,43.75514725749868,0.0022920687648662697,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44291358678512477,0.06855151130962767,-3.469446951953614e-16,True,closed_form(D5-6/D5-8),0,0.6248917024654138,-0.22581796113264285,0.3270091387285718,-0.11808218713737823,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,7.278730437889846e-05,0.005250617670899842,43.75514725749868,0.0031848192215750805,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44290004917147624,0.06852594366274117,-3.885780586188048e-16,True,closed_form(D5-6/D5-8),0,0.6249342058112664,-0.2258339467562934,0.32741585982500715,-0.11823474154739373,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,0.00010113763148204565,0.005250617670899842,43.75514725749868,0.004425291958771542,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44288127533190663,0.06849050256214223,-2.498001805406602e-16,True,closed_form(D5-6/D5-8),0,0.6249931798052846,-0.22585612710973077,0.32798016718982503,-0.11844640413686122,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,0.00014053028325587322,0.005250617670899842,43.75514725749868,0.006148923237998733,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4428552596073363,0.06844142077752478,-3.608224830031759e-16,True,closed_form(D5-6/D5-8),0,0.6250749617424194,-0.2258868857644199,0.32876267197454645,-0.11873990935882464,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,0.0001952661954070166,0.005250617670899842,43.75514725749868,0.008543901134445522,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44281924621156366,0.068373535591689,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8),0,0.6251882854361388,-0.2259295077300824,0.3298468854726316,-0.11914658134568401,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,0.00027132149872143447,0.005250617670899842,43.75514725749868,0.011871712130681604,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44276946528708233,0.06827981018921507,-5.551115123125783e-17,True,closed_form(D5-6/D5-8),0,0.6253451489933223,-0.22598850592393574,0.33134749191062607,-0.11970943709997879,,
ofat:Cdl_Pd,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,0.00037700000000000016,0.005250617670899842,43.75514725749868,0.016495690516077008,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4427007912963523,0.0681507258986622,1.942890293094024e-16,True,closed_form(D5-6/D5-8),0,0.6255619614471065,-0.22607005260797086,0.33342126118736365,-0.12048728007213909,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.313,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44280392605468244,0.06871580003119349,-6.938893903907228e-17,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22550328277665252,0.3267161174840782,-0.11794973780678271,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.3415714285714286,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4428209856603704,0.06869494444305596,1.3877787807814457e-17,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.2255465916238776,0.3267161174840782,-0.11795295808217289,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.37014285714285716,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44283804526605847,0.06867409518469325,-2.3592239273284576e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22558990047110292,0.3267161174840782,-0.11795617835756321,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.39871428571428574,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44285510487174656,0.06865325225418471,-1.8041124150158794e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.2256332093183282,0.3267161174840782,-0.1179593986329535,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.4272857142857143,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4428721644774343,0.06863241564960895,-1.249000902703301e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.2256765181655534,0.3267161174840782,-0.11796261890834314,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.45585714285714285,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4428892240831228,0.06861158536904712,-2.3592239273284576e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.2257198270127794,0.3267161174840782,-0.11796583918373382,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.48442857142857143,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4429062836888107,0.06859076141057915,-3.7470027081099033e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.2257631358600046,0.3267161174840782,-0.11796905945912382,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22580644470723008,0.3267161174840782,-0.11797227973451423,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.5415714285714286,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.442940402900187,0.0685491324522519,8.326672684688674e-17,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22584975355445508,0.3267161174840782,-0.11797550000990455,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.5701428571428572,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4429574625058748,0.06852832744855525,-4.440892098500626e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22589306240168047,0.3267161174840782,-0.11797872028529441,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.5987142857142858,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44297452211156285,0.0685075287592815,-4.163336342344337e-17,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22593637124890598,0.3267161174840782,-0.11798194056068423,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.6272857142857143,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44299158171725117,0.06848673638251425,0.0,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22597968009613154,0.3267161174840782,-0.11798516083607485,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.6558571428571429,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4430086413229392,0.06846595031633684,6.938893903907228e-17,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22602298894335665,0.3267161174840782,-0.11798838111146506,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.6844285714285715,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44302570092862714,0.06844517055883398,-3.469446951953614e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22606629779058193,0.3267161174840782,-0.11799160138685529,,
ofat:pzc_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.7130000000000001,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44304276053431507,0.0684243971080909,-4.579669976578771e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22610960663780733,0.3267161174840782,-0.11799482166224518,,
ofat:pzc_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.16099999999999998,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.3684844134301952,0.07368136081935593,-1.8041124150158794e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.10116121125613327,0.3267161174840782,-0.052864187319159206,,
ofat:pzc_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.18957142857142856,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.379118546267953,0.07292846774518831,-4.163336342344337e-17,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.11896767317771861,0.3267161174840782,-0.062165343378495656,,
ofat:pzc_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.2181428571428571,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.38975267910571054,0.0721832679054403,2.220446049250313e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.1367741350993037,0.3267161174840782,-0.07146649943783191,,
