group,scan,side,case,parameter_value_display,distance_nm,distance_over_lambda_D,phi_profile_mV
PZC,pzc_Au,Au,low,0.63,1.4441537461815994,0.4748603351955307,-20.671976215129515
PZC,pzc_Au,Au,low,0.63,1.529103966545223,0.5027932960893855,-20.08227359494361
PZC,pzc_Au,Au,low,0.63,1.6140541869088463,0.5307262569832402,-19.509800393444188
PZC,pzc_Au,Au,low,0.63,1.6990044072724697,0.5586592178770949,-18.95402494595105
PZC,pzc_Au,Au,low,0.63,1.7839546276360934,0.5865921787709497,-18.41443470271882
PZC,pzc_Au,Au,low,0.63,1.8689048479997168,0.6145251396648044,-17.890535209842575
PZC,pzc_Au,Au,low,0.63,1.9538550683633402,0.6424581005586592,-17.381849189779764
PZC,pzc_Au,Au,low,0.63,2.038805288726964,0.6703910614525139,-16.887915706139886
PZC,pzc_Au,Au,low,0.63,2.1237555090905875,0.6983240223463687,-16.408289400355475
PZC,pzc_Au,Au,low,0.63,2.208705729454211,0.7262569832402235,-15.942539790165014
PZC,pzc_Au,Au,low,0.63,2.2936559498178344,0.7541899441340781,-15.490250621663545
PZC,pzc_Au,Au,low,0.63,2.378606170181458,0.7821229050279329,-15.051019268121994
PZC,pzc_Au,Au,low,0.63,2.4635563905450812,0.8100558659217877,-14.62445616992977
PZC,pzc_Au,Au,low,0.63,2.5485066109087047,0.8379888268156424,-14.210184310938674
PZC,pzc_Au,Au,low,0.63,2.633456831272328,0.8659217877094971,-13.807838727233774
PZC,pzc_Au,Au,low,0.63,2.7184070516359515,0.8938547486033519,-13.417066044962326
PZC,pzc_Au,Au,low,0.63,2.8033572719995754,0.9217877094972067,-13.037524044347348
PZC,pzc_Au,Au,low,0.63,2.888307492363199,0.9497206703910615,-12.668881247420327
PZC,pzc_Au,Au,low,0.63,2.9732577127268223,0.9776536312849161,-12.31081652734335
PZC,pzc_Au,Au,low,0.63,3.058207933090446,1.005586592178771,-11.963018737472115
PZC,pzc_Au,Au,low,0.63,3.1431581534540687,1.0335195530726256,-11.625186358544868
PZC,pzc_Au,Au,low,0.63,3.2281083738176926,1.0614525139664803,-11.29702716257973
PZC,pzc_Au,Au,low,0.63,3.313058594181316,1.089385474860335,-10.978257892229363
PZC,pzc_Au,Au,low,0.63,3.3980088145449394,1.1173184357541899,-10.668603954483629
PZC,pzc_Au,Au,low,0.63,3.4829590349085633,1.1452513966480447,-10.367799127731892
PZC,pzc_Au,Au,low,0.63,3.5679092552721867,1.1731843575418994,-10.07558528130007
PZC,pzc_Au,Au,low,0.63,3.65285947563581,1.2011173184357542,-9.791712106667669
PZC,pzc_Au,Au,low,0.63,3.7378096959994336,1.2290502793296088,-9.515936859647084
PZC,pzc_Au,Au,low,0.63,3.822759916363057,1.2569832402234635,-9.248024112875084
PZC,pzc_Au,Au,low,0.63,3.9077101367266804,1.2849162011173183,-8.987745518025354
PZC,pzc_Au,Au,low,0.63,3.9926603570903043,1.312849162011173,-8.734879577202777
PZC,pzc_Au,Au,low,0.63,4.077610577453928,1.3407821229050279,-8.489211423025273
PZC,pzc_Au,Au,low,0.63,4.162560797817552,1.3687150837988826,-8.25053260693997
PZC,pzc_Au,Au,low,0.63,4.247511018181175,1.3966480446927374,-8.018640895355512
PZC,pzc_Au,Au,low,0.63,4.3324612385447985,1.4245810055865922,-7.793340073204462
PZC,pzc_Au,Au,low,0.63,4.417411458908422,1.452513966480447,-7.574439754578339
PZC,pzc_Au,Au,low,0.63,4.5023616792720444,1.4804469273743015,-7.361755200102924
PZC,pzc_Au,Au,low,0.63,4.587311899635669,1.5083798882681563,-7.1551071407446765
PZC,pzc_Au,Au,low,0.63,4.672262119999292,1.536312849162011,-6.954321607759701
PZC,pzc_Au,Au,low,0.63,4.757212340362916,1.5642458100558658,-6.759229768515541
PZC,pzc_Au,Au,low,0.63,4.842162560726539,1.5921787709497206,-6.569667767932782
PZC,pzc_Au,Au,low,0.63,4.9271127810901625,1.6201117318435754,-6.385476575309158
PZC,pzc_Au,Au,low,0.63,5.012063001453786,1.6480446927374302,-6.206501836303039
PZC,pzc_Au,Au,low,0.63,5.097013221817409,1.6759776536312847,-6.032593729865622
PZC,pzc_Au,Au,low,0.63,5.181963442181033,1.7039106145251395,-5.863606829923665
PZC,pzc_Au,Au,low,0.63,5.266913662544656,1.7318435754189943,-5.699399971624857
PZC,pzc_Au,Au,low,0.63,5.35186388290828,1.759776536312849,-5.53983612196839
PZC,pzc_Au,Au,low,0.63,5.436814103271903,1.7877094972067038,-5.384782254652297
PZC,pzc_Au,Au,low,0.63,5.521764323635527,1.8156424581005586,-5.234109228977942
PZC,pzc_Au,Au,low,0.63,5.606714543999151,1.8435754189944134,-5.087691672659694
PZC,pzc_Au,Au,low,0.63,5.691664764362774,1.8715083798882681,-4.945407868395583
PZC,pzc_Au,Au,low,0.63,5.776614984726398,1.899441340782123,-4.807139644061323
PZC,pzc_Au,Au,low,0.63,5.86156520509002,1.9273743016759775,-4.6727722663965885
PZC,pzc_Au,Au,low,0.63,5.9465154254536445,1.9553072625698322,-4.5421943380586685
PZC,pzc_Au,Au,low,0.63,6.031465645817268,1.983240223463687,-4.4152976979238385
PZC,pzc_Au,Au,low,0.63,6.116415866180892,2.011173184357542,-4.291977324522405
PZC,pzc_Au,Au,low,0.63,6.201366086544515,2.0391061452513966,-4.17213124249823
PZC,pzc_Au,Au,low,0.63,6.286316306908137,2.067039106145251,-4.055660431988084
PZC,pzc_Au,Au,low,0.63,6.371266527271762,2.094972067039106,-3.942468740820773
PZC,pzc_Au,Au,low,0.63,6.456216747635385,2.1229050279329607,-3.832462799439987
PZC,pzc_Au,Au,low,0.63,6.541166967999009,2.1508379888268156,-3.7255519384586964
PZC,pzc_Au,Au,low,0.63,6.626117188362632,2.17877094972067,-3.621648108756808
PZC,pzc_Au,Au,low,0.63,6.711067408726256,2.206703910614525,-3.5206658040371077
PZC,pzc_Au,Au,low,0.63,6.796017629089879,2.2346368715083798,-3.4225219857578817
PZC,pzc_Au,Au,low,0.63,6.880967849453502,2.2625698324022343,-3.3271360103638785
PZC,pzc_Au,Au,low,0.63,6.965918069817127,2.2905027932960893,-3.2344295587400693
PZC,pzc_Au,Au,low,0.63,7.05086829018075,2.318435754189944,-3.144326567815699
PZC,pzc_Au,Au,low,0.63,7.135818510544373,2.346368715083799,-3.0567531642486947
PZC,pzc_Au,Au,low,0.63,7.220768730907997,2.3743016759776534,-2.971637600123174
PZC,pzc_Au,Au,low,0.63,7.30571895127162,2.4022346368715084,-2.888910190595186
PZC,pzc_Au,Au,low,0.63,7.390669171635244,2.430167597765363,-2.8085032534242194
PZC,pzc_Au,Au,low,0.63,7.475619391998867,2.4581005586592175,-2.7303510503302206
PZC,pzc_Au,Au,low,0.63,7.5605696123624915,2.4860335195530725,-2.654389730118046
PZC,pzc_Au,Au,low,0.63,7.645519832726114,2.513966480446927,-2.5805572735132762
PZC,pzc_Au,Au,low,0.63,7.730470053089738,2.541899441340782,-2.508793439655322
PZC,pzc_Au,Au,low,0.63,7.815420273453361,2.5698324022346366,-2.439039714195653
PZC,pzc_Au,Au,low,0.63,7.900370493816986,2.5977653631284916,-2.371239258950674
PZC,pzc_Au,Au,low,0.63,7.985320714180609,2.625698324022346,-2.305336863060657
PZC,pzc_Au,Au,low,0.63,8.070270934544233,2.653631284916201,-2.2412788956076795
PZC,pzc_Au,Au,low,0.63,8.155221154907856,2.6815642458100557,-2.1790132596471414
PZC,pzc_Au,Au,low,0.63,8.240171375271478,2.7094972067039103,-2.118489347608983
PZC,pzc_Au,Au,low,0.63,8.325121595635103,2.7374301675977653,-2.059657998026179
PZC,pzc_Au,Au,low,0.63,8.410071815998725,2.76536312849162,-2.0024714535495147
PZC,pzc_Au,Au,low,0.63,8.49502203636235,2.793296089385475,-1.946883320208933
PZC,pzc_Au,Au,low,0.63,8.579972256725974,2.8212290502793294,-1.892848527883175
PZC,pzc_Au,Au,low,0.63,8.664922477089597,2.8491620111731844,-1.8403232919405894
PZC,pzc_Au,Au,low,0.63,8.74987269745322,2.877094972067039,-1.7892650760152415
PZC,pzc_Au,Au,low,0.63,8.834822917816844,2.905027932960894,-1.739632555883603
PZC,pzc_Au,Au,low,0.63,8.919773138180467,2.9329608938547485,-1.6913855844082477
PZC,pzc_Au,Au,low,0.63,9.004723358544089,2.960893854748603,-1.6444851575160406
PZC,pzc_Au,Au,low,0.63,9.089673578907714,2.988826815642458,-1.5988933811793637
PZC,pzc_Au,Au,low,0.63,9.174623799271338,3.0167597765363126,-1.5545734393699322
PZC,pzc_Au,Au,low,0.63,9.259574019634961,3.0446927374301676,-1.5114895629557035
PZC,pzc_Au,Au,low,0.63,9.344524239998584,3.072625698324022,-1.4696069995123597
PZC,pzc_Au,Au,low,0.63,9.429474460362208,3.100558659217877,-1.4288919840217043
PZC,pzc_Au,Au,low,0.63,9.514424680725831,3.1284916201117317,-1.3893117104302284
PZC,pzc_Au,Au,low,0.63,9.599374901089455,3.156424581005586,-1.3508343040419022
PZC,pzc_Au,Au,low,0.63,9.684325121453078,3.184357541899441,-1.3134287947201204
PZC,pzc_Au,Au,low,0.63,9.769275341816702,3.2122905027932958,-1.2770650908744394
PZC,pzc_Au,Au,low,0.63,9.854225562180325,3.2402234636871508,-1.2417139542085907
PZC,pzc_Au,Au,low,0.63,9.939175782543948,3.2681564245810053,-1.2073469752069257
PZC,pzc_Au,Au,low,0.63,10.024126002907572,3.2960893854748603,-1.1739365493371723
PZC,pzc_Au,Au,low,0.63,10.109076223271195,3.324022346368715,-1.1414558539480941
PZC,pzc_Au,Au,low,0.63,10.194026443634819,3.3519553072625694,-1.109878825841291
PZC,pzc_Au,Au,low,0.63,10.278976663998442,3.3798882681564244,-1.0791801394970046
PZC,pzc_Au,Au,low,0.63,10.363926884362066,3.407821229050279,-1.049335185934443
PZC,pzc_Au,Au,low,0.63,10.448877104725689,3.435754189944134,-1.0203200521877267
PZC,pzc_Au,Au,low,0.63,10.533827325089312,3.4636871508379885,-0.992111501379135
PZC,pzc_Au,Au,low,0.63,10.618777545452938,3.4916201117318435,-0.9646869533718939
PZC,pzc_Au,Au,low,0.63,10.70372776581656,3.519553072625698,-0.9380244659853145
PZC,pzc_Au,Au,low,0.63,10.788677986180184,3.547486033519553,-0.9121027167555675
PZC,pzc_Au,Au,low,0.63,10.873628206543806,3.5754189944134076,-0.8869009852259531
PZC,pzc_Au,Au,low,0.63,10.95857842690743,3.603351955307262,-0.8623991357509542
PZC,pzc_Au,Au,low,0.63,11.043528647271055,3.631284916201117,-0.8385776007988947
PZC,pzc_Au,Au,low,0.63,11.128478867634676,3.6592178770949717,-0.815417364738449
PZC,pzc_Au,Au,low,0.63,11.213429087998302,3.6871508379888267,-0.7928999480947109
PZC,pzc_Au,Au,low,0.63,11.298379308361923,3.7150837988826813,-0.7710073922609649
PZC,pzc_Au,Au,low,0.63,11.383329528725548,3.7430167597765363,-0.7497222446527164
PZC,pzc_Au,Au,low,0.63,11.468279749089172,3.770949720670391,-0.7290275442909518
PZC,pzc_Au,Au,low,0.63,11.553229969452795,3.798882681564246,-0.7089068078019853
PZC,pzc_Au,Au,low,0.63,11.638180189816419,3.8268156424581004,-0.6893440158216387
PZC,pzc_Au,Au,low,0.63,11.72313041018004,3.854748603351955,-0.6703235997918586
PZC,pzc_Au,Au,low,0.63,11.808080630543666,3.88268156424581,-0.6518304291382443
PZC,pzc_Au,Au,low,0.63,11.893030850907289,3.9106145251396645,-0.6338497988173095
PZC,pzc_Au,Au,low,0.63,11.977981071270912,3.9385474860335195,-0.6163674172226136
PZC,pzc_Au,Au,low,0.63,12.062931291634536,3.966480446927374,-0.5993693944392575
PZC,pzc_Au,Au,low,0.63,12.14788151199816,3.994413407821229,-0.5828422308365284
PZC,pzc_Au,Au,low,0.63,12.232831732361785,4.022346368715084,-0.5667728059887889
PZC,pzc_Au,Au,low,0.63,12.317781952725404,4.050279329608938,-0.5511483679150149
PZC,pzc_Au,Au,low,0.63,12.40273217308903,4.078212290502793,-0.5359565226276646
PZC,pzc_Au,Au,low,0.63,12.487682393452655,4.106145251396648,-0.5211852239818234
PZC,pzc_Au,Au,low,0.63,12.572632613816275,4.134078212290502,-0.5068227638158829
PZC,pzc_Au,Au,low,0.63,12.6575828341799,4.162011173184357,-0.49285776237521334
PZC,pzc_Au,Au,low,0.63,12.742533054543523,4.189944134078212,-0.4792791590106085
PZC,pzc_Au,Au,low,0.63,12.827483274907149,4.217877094972067,-0.466076203143462
PZC,pzc_Au,Au,low,0.63,12.91243349527077,4.245810055865921,-0.4532384454899327
PZC,pzc_Au,Au,low,0.63,12.997383715634394,4.273743016759776,-0.440755729536537
PZC,pzc_Au,Au,low,0.63,13.082333935998019,4.301675977653631,-0.42861818325986617
PZC,pzc_Au,Au,low,0.63,13.16728415636164,4.329608938547485,-0.416816211083326
PZC,pzc_Au,Au,low,0.63,13.252234376725264,4.35754189944134,-0.4053404860640048
PZC,pzc_Au,Au,low,0.63,13.337184597088887,4.385474860335195,-0.3941819423029939
PZC,pzc_Au,Au,low,0.63,13.422134817452513,4.41340782122905,-0.38333176757267134
PZC,pzc_Au,Au,low,0.63,13.507085037816136,4.4413407821229045,-0.372781396154648
PZC,pzc_Au,Au,low,0.63,13.592035258179758,4.4692737430167595,-0.3625225018822753
PZC,pzc_Au,Au,low,0.63,13.676985478543383,4.4972067039106145,-0.35254699138178575
PZC,pzc_Au,Au,low,0.63,13.761935698907005,4.525139664804469,-0.34284699750630426
PZC,pzc_Au,Au,low,0.63,13.84688591927063,4.553072625698324,-0.33341487295715955
PZC,pzc_Au,Au,low,0.63,13.931836139634253,4.581005586592179,-0.3242431840870652
PZC,pzc_Au,Au,low,0.63,14.016786359997877,4.608938547486034,-0.3153247048799187
PZC,pzc_Au,Au,low,0.63,14.1017365803615,4.636871508379888,-0.3066524111021084
PZC,pzc_Au,Au,low,0.63,14.186686800725123,4.664804469273743,-0.29821947462037635
PZC,pzc_Au,Au,low,0.63,14.271637021088747,4.692737430167598,-0.29001925788143107
PZC,pzc_Au,Au,low,0.63,14.35658724145237,4.720670391061452,-0.2820453085486344
PZC,pzc_Au,Au,low,0.63,14.441537461815994,4.748603351955307,-0.27429135429123974
PZC,pzc_Au,Au,low,0.63,14.526487682179619,4.776536312849162,-0.2667512977217809
PZC,pzc_Au,Au,low,0.63,14.61143790254324,4.804469273743017,-0.25941921147734254
PZC,pzc_Au,Au,low,0.63,14.696388122906864,4.832402234636871,-0.2522893334405661
PZC,pzc_Au,Au,low,0.63,14.781338343270487,4.860335195530726,-0.2453560620963739
PZC,pzc_Au,Au,low,0.63,14.866288563634113,4.888268156424581,-0.23861395202050487
PZC,pzc_Au,Au,low,0.63,14.951238783997734,4.916201117318435,-0.23205770949606747
PZC,pzc_Au,Au,low,0.63,15.036189004361356,4.94413407821229,-0.22568218825443292
PZC,pzc_Au,Au,low,0.63,15.121139224724983,4.972067039106145,-0.21948238533690057
PZC,pzc_Au,Au,low,0.63,15.206089445088605,5.0,-0.21345343707365866
PZC,pzc_Au,Au,base,0.93,0.0,0.0,-150.2862036697022
PZC,pzc_Au,Au,base,0.93,0.08495022036362349,0.027932960893854747,-145.93819119568462
PZC,pzc_Au,Au,base,0.93,0.16990044072724697,0.055865921787709494,-141.72500913600913
PZC,pzc_Au,Au,base,0.93,0.2548506610908705,0.08379888268156424,-137.6411454982075
PZC,pzc_Au,Au,base,0.93,0.33980088145449394,0.11173184357541899,-133.68155099445588
PZC,pzc_Au,Au,base,0.93,0.4247511018181174,0.13966480446927373,-129.84156084891953
PZC,pzc_Au,Au,base,0.93,0.509701322181741,0.16759776536312848,-126.11683402424744
PZC,pzc_Au,Au,base,0.93,0.5946515425453645,0.19553072625698323,-122.50330560786303
PZC,pzc_Au,Au,base,0.93,0.6796017629089879,0.22346368715083798,-118.9971491886555
PZC,pzc_Au,Au,base,0.93,0.7645519832726115,0.25139664804469275,-115.59474685748373
PZC,pzc_Au,Au,base,0.93,0.8495022036362349,0.27932960893854747,-112.29266505779017
PZC,pzc_Au,Au,base,0.93,0.9344524239998584,0.3072625698324022,-109.08763495175288
PZC,pzc_Au,Au,base,0.93,1.019402644363482,0.33519553072625696,-105.97653629360184
PZC,pzc_Au,Au,base,0.93,1.1043528647271055,0.36312849162011174,-102.956384044853
PZC,pzc_Au,Au,base,0.93,1.189303085090729,0.39106145251396646,-100.02431714800218
PZC,pzc_Au,Au,base,0.93,1.2742533054543523,0.4189944134078212,-97.17758901166063
PZC,pzc_Au,Au,base,0.93,1.3592035258179758,0.44692737430167595,-94.41355936288156
PZC,pzc_Au,Au,base,0.93,1.4441537461815994,0.4748603351955307,-91.72968720015729
PZC,pzc_Au,Au,base,0.93,1.529103966545223,0.5027932960893855,-89.12352463958435
PZC,pzc_Au,Au,base,0.93,1.6140541869088463,0.5307262569832402,-86.59271149171862
PZC,pzc_Au,Au,base,0.93,1.6990044072724697,0.5586592178770949,-84.13497044112619
PZC,pzc_Au,Au,base,0.93,1.7839546276360934,0.5865921787709497,-81.74810272718877
PZC,pzc_Au,Au,base,0.93,1.8689048479997168,0.6145251396648044,-79.42998424525648
PZC,pzc_Au,Au,base,0.93,1.9538550683633402,0.6424581005586592,-77.17856200320017
PZC,pzc_Au,Au,base,0.93,2.038805288726964,0.6703910614525139,-74.99185088089479
PZC,pzc_Au,Au,base,0.93,2.1237555090905875,0.6983240223463687,-72.86793064995715
PZC,pzc_Au,Au,base,0.93,2.208705729454211,0.7262569832402235,-70.80494321880373
PZC,pzc_Au,Au,base,0.93,2.2936559498178344,0.7541899441340781,-68.80109007423457
PZC,pzc_Au,Au,base,0.93,2.378606170181458,0.7821229050279329,-66.85462989565947
PZC,pzc_Au,Au,base,0.93,2.4635563905450812,0.8100558659217877,-64.96387632201774
PZC,pzc_Au,Au,base,0.93,2.5485066109087047,0.8379888268156424,-63.12719585462742
PZC,pzc_Au,Au,base,0.93,2.633456831272328,0.8659217877094971,-61.34300588178089
PZC,pzc_Au,Au,base,0.93,2.7184070516359515,0.8938547486033519,-59.60977281301311
PZC,pzc_Au,Au,base,0.93,2.8033572719995754,0.9217877094972067,-57.92601031270121
PZC,pzc_Au,Au,base,0.93,2.888307492363199,0.9497206703910615,-56.29027762408518
PZC,pzc_Au,Au,base,0.93,2.9732577127268223,0.9776536312849161,-54.70117797598347
PZC,pzc_Au,Au,base,0.93,3.058207933090446,1.005586592178771,-53.157357065472745
PZC,pzc_Au,Au,base,0.93,3.1431581534540687,1.0335195530726256,-51.65750161062887
PZC,pzc_Au,Au,base,0.93,3.2281083738176926,1.0614525139664803,-50.20033796813011
PZC,pzc_Au,Au,base,0.93,3.313058594181316,1.089385474860335,-48.78463081111676
PZC,pzc_Au,Au,base,0.93,3.3980088145449394,1.1173184357541899,-47.40918186320844
PZC,pzc_Au,Au,base,0.93,3.4829590349085633,1.1452513966480447,-46.07282868501544
PZC,pzc_Au,Au,base,0.93,3.5679092552721867,1.1731843575418994,-44.77444350985053
PZC,pzc_Au,Au,base,0.93,3.65285947563581,1.2011173184357542,-43.51293212567412
PZC,pzc_Au,Au,base,0.93,3.7378096959994336,1.2290502793296088,-42.28723280058204
PZC,pzc_Au,Au,base,0.93,3.822759916363057,1.2569832402234635,-41.096315249391466
PZC,pzc_Au,Au,base,0.93,3.9077101367266804,1.2849162011173183,-39.93917963909339
PZC,pzc_Au,Au,base,0.93,3.9926603570903043,1.312849162011173,-38.81485563112781
PZC,pzc_Au,Au,base,0.93,4.077610577453928,1.3407821229050279,-37.722401458604146
PZC,pzc_Au,Au,base,0.93,4.162560797817552,1.3687150837988826,-36.66090303673569
PZC,pzc_Au,Au,base,0.93,4.247511018181175,1.3966480446927374,-35.62947310488805
PZC,pzc_Au,Au,base,0.93,4.3324612385447985,1.4245810055865922,-34.6272503987579
PZC,pzc_Au,Au,base,0.93,4.417411458908422,1.452513966480447,-33.65339885130319
PZC,pzc_Au,Au,base,0.93,4.5023616792720444,1.4804469273743015,-32.707106821139206
PZC,pzc_Au,Au,base,0.93,4.587311899635669,1.5083798882681563,-31.787586347200616
PZC,pzc_Au,Au,base,0.93,4.672262119999292,1.536312849162011,-30.894072428545005
PZC,pzc_Au,Au,base,0.93,4.757212340362916,1.5642458100558658,-30.025822328243922
PZC,pzc_Au,Au,base,0.93,4.842162560726539,1.5921787709497206,-29.18211490037046
PZC,pzc_Au,Au,base,0.93,4.9271127810901625,1.6201117318435754,-28.362249939149574
PZC,pzc_Au,Au,base,0.93,5.012063001453786,1.6480446927374302,-27.56554754939116
PZC,pzc_Au,Au,base,0.93,5.097013221817409,1.6759776536312847,-26.79134753737352
PZC,pzc_Au,Au,base,0.93,5.181963442181033,1.7039106145251395,-26.03900882139014
PZC,pzc_Au,Au,base,0.93,5.266913662544656,1.7318435754189943,-25.307908861213324
PZC,pzc_Au,Au,base,0.93,5.35186388290828,1.759776536312849,-24.59744310576672
PZC,pzc_Au,Au,base,0.93,5.436814103271903,1.7877094972067038,-23.907024458333616
PZC,pzc_Au,Au,base,0.93,5.521764323635527,1.8156424581005586,-23.236082758660675
PZC,pzc_Au,Au,base,0.93,5.606714543999151,1.8435754189944134,-22.584064281347793
PZC,pzc_Au,Au,base,0.93,5.691664764362774,1.8715083798882681,-21.950431249942042
PZC,pzc_Au,Au,base,0.93,5.776614984726398,1.899441340782123,-21.33466136618136
PZC,pzc_Au,Au,base,0.93,5.86156520509002,1.9273743016759775,-20.736247353857575
PZC,pzc_Au,Au,base,0.93,5.9465154254536445,1.9553072625698322,-20.15469651679201
PZC,pzc_Au,Au,base,0.93,6.031465645817268,1.983240223463687,-19.589530310438793
PZC,pzc_Au,Au,base,0.93,6.116415866180892,2.011173184357542,-19.040283926651263
PZC,pzc_Au,Au,base,0.93,6.201366086544515,2.0391061452513966,-18.5065058911664
PZC,pzc_Au,Au,base,0.93,6.286316306908137,2.067039106145251,-17.987757673380475
PZC,pzc_Au,Au,base,0.93,6.371266527271762,2.094972067039106,-17.483613308006113
PZC,pzc_Au,Au,base,0.93,6.456216747635385,2.1229050279329607,-16.9936590282178
PZC,pzc_Au,Au,base,0.93,6.541166967999009,2.1508379888268156,-16.517492909907347
PZC,pzc_Au,Au,base,0.93,6.626117188362632,2.17877094972067,-16.054724526686535
PZC,pzc_Au,Au,base,0.93,6.711067408726256,2.206703910614525,-15.6049746152873
PZC,pzc_Au,Au,base,0.93,6.796017629089879,2.2346368715083798,-15.167874751023385
PZC,pzc_Au,Au,base,0.93,6.880967849453502,2.2625698324022343,-14.743067032989702
PZC,pzc_Au,Au,base,0.93,6.965918069817127,2.2905027932960893,-14.330203778687755
PZC,pzc_Au,Au,base,0.93,7.05086829018075,2.318435754189944,-13.928947227776908
PZC,pzc_Au,Au,base,0.93,7.135818510544373,2.346368715083799,-13.538969254661906
PZC,pzc_Au,Au,base,0.93,7.220768730907997,2.3743016759776534,-13.159951089637632
PZC,pzc_Au,Au,base,0.93,7.30571895127162,2.4022346368715084,-12.791583048322085
PZC,pzc_Au,Au,base,0.93,7.390669171635244,2.430167597765363,-12.433564269117486
PZC,pzc_Au,Au,base,0.93,7.475619391998867,2.4581005586592175,-12.08560245844941
PZC,pzc_Au,Au,base,0.93,7.5605696123624915,2.4860335195530725,-11.747413643541517
PZC,pzc_Au,Au,base,0.93,7.645519832726114,2.513966480446927,-11.418721932492552
PZC,pzc_Au,Au,base,0.93,7.730470053089738,2.541899441340782,-11.099259281429653
PZC,pzc_Au,Au,base,0.93,7.815420273453361,2.5698324022346366,-10.788765268520281
PZC,pzc_Au,Au,base,0.93,7.900370493816986,2.5977653631284916,-10.486986874631725
PZC,pzc_Au,Au,base,0.93,7.985320714180609,2.625698324022346,-10.193678270434726
PZC,pzc_Au,Au,base,0.93,8.070270934544233,2.653631284916201,-9.908600609754298
PZC,pzc_Au,Au,base,0.93,8.155221154907856,2.6815642458100557,-9.631521828977354
PZC,pzc_Au,Au,base,0.93,8.240171375271478,2.7094972067039103,-9.362216452332902
PZC,pzc_Au,Au,base,0.93,8.325121595635103,2.7374301675977653,-9.100465402866961
PZC,pzc_Au,Au,base,0.93,8.410071815998725,2.76536312849162,-8.846055818939544
PZC,pzc_Au,Au,base,0.93,8.49502203636235,2.793296089385475,-8.598780876077196
PZC,pzc_Au,Au,base,0.93,8.579972256725974,2.8212290502793294,-8.358439614019671
PZC,pzc_Au,Au,base,0.93,8.664922477089597,2.8491620111731844,-8.124836768804451
PZC,pzc_Au,Au,base,0.93,8.74987269745322,2.877094972067039,-7.897782609738022
PZC,pzc_Au,Au,base,0.93,8.834822917816844,2.905027932960894,-7.67709278110738
PZC,pzc_Au,Au,base,0.93,8.919773138180467,2.9329608938547485,-7.462588148490098
PZC,pzc_Au,Au,base,0.93,9.004723358544089,2.960893854748603,-7.254094649525641
PZC,pzc_Au,Au,base,0.93,9.089673578907714,2.988826815642458,-7.051443149014879
PZC,pzc_Au,Au,base,0.93,9.174623799271338,3.0167597765363126,-6.8544692982191116
PZC,pzc_Au,Au,base,0.93,9.259574019634961,3.0446927374301676,-6.663013398233674
PZC,pzc_Au,Au,base,0.93,9.344524239998584,3.072625698324022,-6.4769202673153865
PZC,pzc_Au,Au,base,0.93,9.429474460362208,3.100558659217877,-6.296039112046567
PZC,pzc_Au,Au,base,0.93,9.514424680725831,3.1284916201117317,-6.1202234022221305
PZC,pzc_Au,Au,base,0.93,9.599374901089455,3.156424581005586,-5.9493307493497944
PZC,pzc_Au,Au,base,0.93,9.684325121453078,3.184357541899441,-5.783222788656713
PZC,pzc_Au,Au,base,0.93,9.769275341816702,3.2122905027932958,-5.6217650644992005
PZC,pzc_Au,Au,base,0.93,9.854225562180325,3.2402234636871508,-5.4648269190753265
PZC,pzc_Au,Au,base,0.93,9.939175782543948,3.2681564245810053,-5.312281384343352
PZC,pzc_Au,Au,base,0.93,10.024126002907572,3.2960893854748603,-5.164005077051667
PZC,pzc_Au,Au,base,0.93,10.109076223271195,3.324022346368715,-5.01987809678909
PZC,pzc_Au,Au,base,0.93,10.194026443634819,3.3519553072625694,-4.879783926966912
PZC,pzc_Au,Au,base,0.93,10.278976663998442,3.3798882681564244,-4.743609338646838
PZC,pzc_Au,Au,base,0.93,10.363926884362066,3.407821229050279,-4.611244297131622
PZC,pzc_Au,Au,base,0.93,10.448877104725689,3.435754189944134,-4.482581871237534
PZC,pzc_Au,Au,base,0.93,10.533827325089312,3.4636871508379885,-4.357518145170527
PZC,pzc_Au,Au,base,0.93,10.618777545452938,3.4916201117318435,-4.235952132929979
PZC,pzc_Au,Au,base,0.93,10.70372776581656,3.519553072625698,-4.1177856951663925
PZC,pzc_Au,Au,base,0.93,10.788677986180184,3.547486033519553,-4.00292345842166
PZC,pzc_Au,Au,base,0.93,10.873628206543806,3.5754189944134076,-3.891272736682398
PZC,pzc_Au,Au,base,0.93,10.95857842690743,3.603351955307262,-3.7827434551792667
PZC,pzc_Au,Au,base,0.93,11.043528647271055,3.631284916201117,-3.67724807636688
PZC,pzc_Au,Au,base,0.93,11.128478867634676,3.6592178770949717,-3.5747015280210843
PZC,pzc_Au,Au,base,0.93,11.213429087998302,3.6871508379888267,-3.475021133392123
PZC,pzc_Au,Au,base,0.93,11.298379308361923,3.7150837988826813,-3.3781265433541328
PZC,pzc_Au,Au,base,0.93,11.383329528725548,3.7430167597765363,-3.2839396704930772
PZC,pzc_Au,Au,base,0.93,11.468279749089172,3.770949720670391,-3.1923846250770658
PZC,pzc_Au,Au,base,0.93,11.553229969452795,3.798882681564246,-3.103387652854512
PZC,pzc_Au,Au,base,0.93,11.638180189816419,3.8268156424581004,-3.01687707462738
PZC,pzc_Au,Au,base,0.93,11.72313041018004,3.854748603351955,-2.932783227548115
