condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
with EDL,1000.0,0.4918456725755996,7.193979593453709e-12,-3.0127092330244314e-12,0.0071939795934537094,-0.0030127092330244315,0.35969897967268544,-0.15063546165122155
with EDL,1000.0,0.4920959332638165,7.229363432522842e-12,-2.997963644473188e-12,0.007229363432522842,-0.0029979636444731877,0.3614681716261421,-0.1498981822236594
with EDL,1000.0,0.4923461939520334,7.264921308236208e-12,-2.983290227633488e-12,0.007264921308236208,-0.002983290227633488,0.36324606541181037,-0.1491645113816744
with EDL,1000.0,0.49259645464025026,7.300654076599121e-12,-2.9686886292636847e-12,0.007300654076599121,-0.0029686886292636847,0.36503270382995606,-0.14843443146318422
with EDL,1000.0,0.4928467153284672,7.336562597827171e-12,-2.954158497851058e-12,0.007336562597827171,-0.002954158497851058,0.36682812989135855,-0.14770792489255288
with EDL,1000.0,0.49309697601668406,7.372647736366932e-12,-2.939699483603358e-12,0.007372647736366932,-0.002939699483603358,0.3686323868183466,-0.14698497418016787
with EDL,1000.0,0.49334723670490094,7.408910360916808e-12,-2.9253112384403837e-12,0.007408910360916808,-0.0029253112384403836,0.37044551804584036,-0.14626556192201917
with EDL,1000.0,0.49359749739311787,7.445351344447934e-12,-2.9109934159855867e-12,0.007445351344447934,-0.002910993415985587,0.3722675672223967,-0.14554967079927933
with EDL,1000.0,0.49384775808133474,7.481971564225132e-12,-2.8967456715577574e-12,0.007481971564225132,-0.0028967456715577574,0.3740985782112566,-0.14483728357788786
with EDL,1000.0,0.4940980187695516,7.518771901828138e-12,-2.8825676621627064e-12,0.007518771901828138,-0.0028825676621627066,0.3759385950914068,-0.1441283831081353
with EDL,1000.0,0.4943482794577685,7.555753243172746e-12,-2.8684590464850183e-12,0.007555753243172745,-0.0028684590464850184,0.37778766215863724,-0.1434229523242509
with EDL,1000.0,0.4945985401459854,7.59291647853216e-12,-2.854419484879829e-12,0.007592916478532161,-0.002854419484879829,0.379645823926608,-0.14272097424399144
with EDL,1000.0,0.4948488008342023,7.630262502558436e-12,-2.840448639364666e-12,0.0076302625025584355,-0.002840448639364666,0.38151312512792174,-0.14202243196823328
with EDL,1000.0,0.4950990615224192,7.667792214303995e-12,-2.8265461736112867e-12,0.007667792214303994,-0.0028265461736112865,0.3833896107151997,-0.1413273086805643
with EDL,1000.0,0.4953493222106361,7.705506517243251e-12,-2.8127117529376013e-12,0.007705506517243251,-0.0028127117529376014,0.3852753258621625,-0.14063558764688006
with EDL,1000.0,0.495599582898853,7.743406319294433e-12,-2.798945044299602e-12,0.0077434063192944325,-0.002798945044299602,0.3871703159647216,-0.13994725221498008
with EDL,1000.0,0.49584984358706985,7.781492532841382e-12,-2.7852457162833553e-12,0.007781492532841382,-0.002785245716283355,0.38907462664206904,-0.13926228581416775
with EDL,1000.0,0.4961001042752868,7.81976607475553e-12,-2.7716134390970153e-12,0.007819766074755529,-0.0027716134390970153,0.39098830373777643,-0.13858067195485074
with EDL,1000.0,0.49635036496350365,7.858227866417969e-12,-2.7580478845629033e-12,0.00785822786641797,-0.0027580478845629034,0.3929113933208984,-0.13790239422814515
with EDL,1000.0,0.4966006256517206,7.896878833741671e-12,-2.744548726109578e-12,0.00789687883374167,-0.002744548726109578,0.3948439416870835,-0.1372274363054789
with EDL,1000.0,0.49685088633993746,7.935719907193654e-12,-2.7311156387639987e-12,0.007935719907193654,-0.002731115638763999,0.3967859953596826,-0.13655578193819992
with EDL,1000.0,0.49710114702815433,7.974752021817555e-12,-2.7177482991436916e-12,0.007974752021817555,-0.0027177482991436915,0.39873760109087775,-0.13588741495718457
with EDL,1000.0,0.4973514077163712,8.013976117256032e-12,-2.704446385448961e-12,0.008013976117256032,-0.002704446385448961,0.40069880586280154,-0.13522231927244804
with EDL,1000.0,0.49760166840458814,8.053393137773401e-12,-2.691209577455147e-12,0.008053393137773401,-0.002691209577455147,0.40266965688867,-0.13456047887275735
with EDL,1000.0,0.497851929092805,8.093004032278381e-12,-2.6780375565049293e-12,0.00809300403227838,-0.0026780375565049292,0.404650201613919,-0.13390187782524646
with EDL,1000.0,0.49810218978102194,8.13280975434695e-12,-2.664930005500627e-12,0.00813280975434695,-0.002664930005500627,0.4066404877173475,-0.13324650027503135
with EDL,1000.0,0.4983524504692388,8.17281126224522e-12,-2.651886608896595e-12,0.00817281126224522,-0.002651886608896595,0.40864056311226093,-0.13259433044482974
with EDL,1000.0,0.4986027111574557,8.213009518952637e-12,-2.6389070526916037e-12,0.008213009518952638,-0.002638907052691604,0.4106504759476318,-0.13194535263458018
with EDL,1000.0,0.49885297184567257,8.253405492185055e-12,-2.625991024421295e-12,0.008253405492185055,-0.002625991024421295,0.4126702746092527,-0.13129955122106474
with EDL,1000.0,0.4991032325338895,8.294000154418093e-12,-2.613138213150653e-12,0.008294000154418092,-0.002613138213150653,0.4147000077209046,-0.13065691065753265
with EDL,1000.0,0.49935349322210637,8.334794482910515e-12,-2.600348309466532e-12,0.008334794482910515,-0.002600348309466532,0.4167397241455257,-0.1300174154733266
with EDL,1000.0,0.4996037539103233,8.375789459727791e-12,-2.5876210054701817e-12,0.008375789459727792,-0.0025876210054701816,0.4187894729863895,-0.12938105027350907
with EDL,1000.0,0.4998540145985402,8.416986071765649e-12,-2.57495599476986e-12,0.008416986071765649,-0.00257495599476986,0.42084930358828243,-0.12874779973849299
with EDL,1000.0,0.500104275286757,8.458385310773962e-12,-2.562352972473444e-12,0.008458385310773963,-0.0025623529724734437,0.4229192655386981,-0.12811764862367217
with EDL,1000.0,0.5003545359749739,8.49998817338054e-12,-2.5498116351810914e-12,0.00849998817338054,-0.0025498116351810912,0.42499940866902697,-0.12749058175905456
with EDL,1000.0,0.5006047966631908,8.541795661115146e-12,-2.5373316809779408e-12,0.008541795661115145,-0.002537331680977941,0.42708978305575723,-0.12686658404889703
with EDL,1000.0,0.5008550573514077,8.58380878043358e-12,-2.5249128094268455e-12,0.00858380878043358,-0.0025249128094268457,0.42919043902167897,-0.12624564047134226
with EDL,1000.0,0.5011053180396247,8.626028542741977e-12,-2.512554721561124e-12,0.008626028542741977,-0.002512554721561124,0.4313014271370988,-0.1256277360780562
with EDL,1000.0,0.5013555787278415,8.66845596442103e-12,-2.5002571198773977e-12,0.00866845596442103,-0.0025002571198773976,0.4334227982210514,-0.12501285599386988
with EDL,1000.0,0.5016058394160584,8.711092066850605e-12,-2.488019708328388e-12,0.008711092066850605,-0.002488019708328388,0.43555460334253016,-0.12440098541641939
with EDL,1000.0,0.5018561001042753,8.753937876434239e-12,-2.4758421923158125e-12,0.00875393787643424,-0.0024758421923158124,0.4376968938217119,-0.12379210961579062
with EDL,1000.0,0.5021063607924922,8.796994424623871e-12,-2.4637242786832906e-12,0.008796994424623871,-0.0024637242786832905,0.4398497212311935,-0.12318621393416453
with EDL,1000.0,0.5023566214807091,8.8402627479447e-12,-2.4516656757092772e-12,0.0088402627479447,-0.002451665675709277,0.44201313739723497,-0.12258328378546385
with EDL,1000.0,0.502606882168926,8.88374388802002e-12,-2.4396660931000645e-12,0.00888374388802002,-0.0024396660931000646,0.4441871944010009,-0.1219833046550032
with EDL,1000.0,0.5028571428571429,8.927438891596477e-12,-2.427725241982762e-12,0.008927438891596477,-0.002427725241982762,0.44637194457982377,-0.12138626209913808
with EDL,1000.0,0.5031074035453598,8.971348810569146e-12,-2.4158428348983578e-12,0.008971348810569145,-0.002415842834898358,0.44856744052845726,-0.12079214174491787
with EDL,1000.0,0.5033576642335766,9.015474702006887e-12,-2.4040185857947983e-12,0.009015474702006887,-0.0024040185857947985,0.4507737351003443,-0.1202009292897399
with EDL,1000.0,0.5036079249217935,9.059817628177787e-12,-2.392252210020101e-12,0.009059817628177787,-0.002392252210020101,0.45299088140888927,-0.11961261050100502
with EDL,1000.0,0.5038581856100104,9.104378656574742e-12,-2.3805434243155006e-12,0.009104378656574742,-0.0023805434243155004,0.45521893282873704,-0.11902717121577502
with EDL,1000.0,0.5041084462982274,9.149158859941148e-12,-2.3688919468086257e-12,0.009149158859941149,-0.0023688919468086256,0.45745794299705733,-0.11844459734043128
with EDL,1000.0,0.5043587069864442,9.194159316296703e-12,-2.3572974970067377e-12,0.009194159316296703,-0.002357297497006738,0.45970796581483514,-0.11786487485033686
with EDL,1000.0,0.5046089676746611,9.239381108963403e-12,-2.3457597957899352e-12,0.009239381108963404,-0.002345759795789935,0.46196905544817013,-0.11728798978949674
with EDL,1000.0,0.504859228362878,9.284825326591606e-12,-2.3342785654044735e-12,0.009284825326591606,-0.0023342785654044736,0.46424126632958024,-0.11671392827022366
with EDL,1000.0,0.5051094890510949,9.330493063186232e-12,-2.3228535294560554e-12,0.009330493063186231,-0.0023228535294560555,0.4665246531593115,-0.11614267647280276
with EDL,1000.0,0.5053597497393119,9.376385418133117e-12,-2.311484412903181e-12,0.009376385418133118,-0.0023114844129031808,0.4688192709066558,-0.11557422064515904
with EDL,1000.0,0.5056100104275287,9.422503496225403e-12,-2.3001709420505488e-12,0.009422503496225403,-0.002300170942050549,0.4711251748112701,-0.11500854710252743
with EDL,1000.0,0.5058602711157456,9.46884840769026e-12,-2.288912844542431e-12,0.009468848407690258,-0.002288912844542431,0.4734424203845129,-0.11444564222712153
with EDL,1000.0,0.5061105318039625,9.515421268215525e-12,-2.277709849356138e-12,0.009515421268215526,-0.002277709849356138,0.47577106341077624,-0.11388549246780688
with EDL,1000.0,0.5063607924921794,9.562223198976603e-12,-2.2665616867954903e-12,0.009562223198976602,-0.00226656168679549,0.4781111599488301,-0.1133280843397745
with EDL,1000.0,0.5066110531803962,9.6092553266634e-12,-2.255468088484331e-12,0.0096092553266634,-0.002255468088484331,0.48046276633317,-0.11277340442421654
with EDL,1000.0,0.5068613138686131,9.656518783507528e-12,-2.244428787360053e-12,0.009656518783507529,-0.002244428787360053,0.48282593917537636,-0.11222143936800263
with EDL,1000.0,0.5071115745568301,9.704014707309501e-12,-2.2334435176671794e-12,0.009704014707309501,-0.0022334435176671794,0.48520073536547503,-0.11167217588335895
with EDL,1000.0,0.507361835245047,9.751744241466117e-12,-2.22251201495097e-12,0.009751744241466118,-0.00222251201495097,0.4875872120733058,-0.11112560074754849
with EDL,1000.0,0.5076120959332638,9.799708534998056e-12,-2.2116340160510373e-12,0.009799708534998057,-0.0022116340160510373,0.48998542674990275,-0.11058170080255185
with EDL,1000.0,0.5078623566214807,9.847908742577476e-12,-2.200809259095027e-12,0.009847908742577476,-0.0022008092590950273,0.49239543712887374,-0.11004046295475134
with EDL,1000.0,0.5081126173096976,9.896346024555844e-12,-2.1900374834923087e-12,0.009896346024555844,-0.002190037483492309,0.49481730122779216,-0.10950187417461543
with EDL,1000.0,0.5083628779979145,9.945021546991834e-12,-2.1793184299276986e-12,0.009945021546991834,-0.0021793184299276984,0.4972510773495916,-0.10896592149638493
with EDL,1000.0,0.5086131386861314,9.993936481679439e-12,-2.168651840355229e-12,0.00999393648167944,-0.002168651840355229,0.49969682408397187,-0.10843259201776144
with EDL,1000.0,0.5088633993743483,1.0043092006176126e-11,-2.158037457991928e-12,0.010043092006176126,-0.002158037457991928,0.5021546003088062,-0.10790187289959638
with EDL,1000.0,0.5091136600625652,1.0092489303831266e-11,-2.1474750273116293e-12,0.010092489303831267,-0.0021474750273116293,0.5046244651915632,-0.10737375136558146
with EDL,1000.0,0.5093639207507821,1.0142129563814554e-11,-2.136964294038836e-12,0.010142129563814554,-0.002136964294038836,0.5071064781907276,-0.10684821470194178
with EDL,1000.0,0.509614181438999,1.0192013981144659e-11,-2.1265050051425903e-12,0.010192013981144658,-0.0021265050051425902,0.5096006990572329,-0.10632525025712951
with EDL,1000.0,0.5098644421272158,1.0242143756718002e-11,-2.1160969088303833e-12,0.010242143756718003,-0.0021160969088303834,0.5121071878359,-0.10580484544151916
with EDL,1000.0,0.5101147028154327,1.0292520097337633e-11,-2.1057397545421014e-12,0.010292520097337634,-0.0021057397545421012,0.5146260048668816,-0.10528698772710506
with EDL,1000.0,0.5103649635036497,1.0343144215742327e-11,-2.0954332929439757e-12,0.010343144215742327,-0.0020954332929439758,0.5171572107871163,-0.10477166464719877
with EDL,1000.0,0.5106152241918666,1.0394017330635713e-11,-2.08517727592261e-12,0.010394017330635713,-0.00208517727592261,0.5197008665317856,-0.10425886379613049
with EDL,1000.0,0.5108654848800834,1.0445140666715712e-11,-2.0749714565789738e-12,0.010445140666715712,-0.002074971456578974,0.5222570333357855,-0.10374857282894868
with EDL,1000.0,0.5111157455683003,1.049651545470394e-11,-2.064815589222479e-12,0.010496515454703939,-0.002064815589222479,0.5248257727351969,-0.10324077946112395
with EDL,1000.0,0.5113660062565172,1.054814293137536e-11,-2.05470942936506e-12,0.01054814293137536,-0.00205470942936506,0.527407146568768,-0.10273547146825299
with EDL,1000.0,0.5116162669447342,1.0600024339588094e-11,-2.0446527337152886e-12,0.010600024339588093,-0.0020446527337152887,0.5300012169794046,-0.10223263668576442
with EDL,1000.0,0.511866527632951,1.0652160928313195e-11,-2.0346452601725235e-12,0.010652160928313196,-0.0020346452601725236,0.5326080464156597,-0.10173226300862617
with EDL,1000.0,0.5121167883211679,1.0704553952664944e-11,-2.024686767821065e-12,0.010704553952664944,-0.0020246867678210653,0.5352276976332472,-0.10123433839105325
with EDL,1000.0,0.5123670490093848,1.0757204673930877e-11,-2.014777016924375e-12,0.010757204673930877,-0.002014777016924375,0.5378602336965438,-0.10073885084621874
with EDL,1000.0,0.5126173096976017,1.0810114359602246e-11,-2.0049157689192898e-12,0.010810114359602246,-0.0020049157689192897,0.5405057179801123,-0.10024578844596448
with EDL,1000.0,0.5128675703858185,1.0863284283404496e-11,-1.9951027864102855e-12,0.010863284283404497,-0.0019951027864102853,0.5431642141702248,-0.09975513932051427
with EDL,1000.0,0.5131178310740354,1.0916715725327933e-11,-1.9853378331637666e-12,0.010916715725327934,-0.0019853378331637665,0.5458357862663966,-0.09926689165818832
with EDL,1000.0,0.5133680917622524,1.097040997165856e-11,-1.9756206741023636e-12,0.010970409971658561,-0.0019756206741023638,0.548520498582928,-0.09878103370511818
with EDL,1000.0,0.5136183524504693,1.1024368315008962e-11,-1.965951075299298e-12,0.011024368315008961,-0.001965951075299298,0.551218415750448,-0.09829755376496488
with EDL,1000.0,0.5138686131386861,1.1078592054349544e-11,-1.9563288039727244e-12,0.011078592054349544,-0.0019563288039727246,0.5539296027174772,-0.09781644019863621
with EDL,1000.0,0.514118873826903,1.1133082495039726e-11,-1.9467536284801415e-12,0.011133082495039727,-0.0019467536284801415,0.5566541247519863,-0.09733768142400707
with EDL,1000.0,0.5143691345151199,1.1187840948859376e-11,-1.9372253183128227e-12,0.011187840948859376,-0.0019372253183128226,0.5593920474429688,-0.09686126591564112
with EDL,1000.0,0.5146193952033369,1.1242868734040447e-11,-1.927743644090242e-12,0.011242868734040446,-0.001927743644090242,0.5621434367020223,-0.09638718220451209
with EDL,1000.0,0.5148696558915538,1.129816717529855e-11,-1.9183083775545837e-12,0.01129816717529855,-0.0019183083775545838,0.5649083587649274,-0.09591541887772918
with EDL,1000.0,0.5151199165797706,1.1353737603865025e-11,-1.908919291565219e-12,0.011353737603865025,-0.001908919291565219,0.5676868801932512,-0.09544596457826095
with EDL,1000.0,0.5153701772679875,1.1409581357518938e-11,-1.8995761600932555e-12,0.011409581357518938,-0.0018995761600932555,0.5704790678759468,-0.09497880800466277
with EDL,1000.0,0.5156204379562044,1.1465699780619243e-11,-1.8902787582160857e-12,0.011465699780619244,-0.0018902787582160856,0.5732849890309621,-0.09451393791080429
with EDL,1000.0,0.5158706986444213,1.1522094224137177e-11,-1.881026862111986e-12,0.011522094224137178,-0.001881026862111986,0.5761047112068588,-0.09405134310559929
with EDL,1000.0,0.5161209593326381,1.1578766045688772e-11,-1.8718202490547096e-12,0.011578766045688773,-0.0018718202490547095,0.5789383022844385,-0.09359101245273548
with EDL,1000.0,0.5163712200208551,1.1635716609567567e-11,-1.8626586974081395e-12,0.011635716609567567,-0.0018626586974081396,0.5817858304783783,-0.09313293487040697
with EDL,1000.0,0.516621480709072,1.1692947286777354e-11,-1.8535419866209527e-12,0.011692947286777354,-0.0018535419866209527,0.5846473643388677,-0.09267709933104763
with EDL,1000.0,0.5168717413972889,1.1750459455065326e-11,-1.8444698972212984e-12,0.011750459455065327,-0.0018444698972212984,0.5875229727532663,-0.0922234948610649
with EDL,1000.0,0.5171220020855057,1.1808254498955153e-11,-1.8354422108115226e-12,0.011808254498955152,-0.0018354422108115226,0.5904127249477575,-0.09177211054057613
