condition_order,condition_key,display_label,edl_condition,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,net_current_A
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.496,1.7875261245750045e-13,-1.1750986137178988e-10,0.00017875261245750044,-0.11750986137178988,-1.1733110875933238e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49625,1.8017880581979953e-13,-1.165715500363385e-10,0.00018017880581979953,-0.1165715500363385,-1.163913712305187e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49650000000000005,1.8161638019152145e-13,-1.1564073163030558e-10,0.00018161638019152144,-0.11564073163030558,-1.1545911525011405e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49675,1.8306542640887378e-13,-1.1471734631420303e-10,0.00018306542640887378,-0.11471734631420302,-1.1453428088779415e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.497,1.8452603603319017e-13,-1.1380133472646227e-10,0.00018452603603319017,-0.11380133472646227,-1.1361680869042908e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49725,1.8599830135671698e-13,-1.1289263797961776e-10,0.00018599830135671697,-0.11289263797961777,-1.1270663967826105e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49750000000000005,1.8748231540845142e-13,-1.1199119765651973e-10,0.0001874823154084514,-0.11199119765651973,-1.1180371534111128e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49775,1.8897817196002098e-13,-1.1109695580657805e-10,0.00018897817196002098,-0.11109695580657805,-1.1090797763461803e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.498,1.9048596553161583e-13,-1.1020985494203507e-10,0.00019048596553161582,-0.11020985494203507,-1.1001936897650346e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49825,1.9200579139796355e-13,-1.0932983803426951e-10,0.00019200579139796355,-0.1093298380342695,-1.0913783224287155e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49850000000000005,1.9353774559435481e-13,-1.084568485101286e-10,0.0001935377455943548,-0.1084568485101286,-1.0826331076453425e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49875,1.9508192492271287e-13,-1.075908302482914e-10,0.00019508192492271288,-0.1075908302482914,-1.073957483233687e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.499,1.966384269577192e-13,-1.0673172757565803e-10,0.0001966384269577192,-0.10673172757565803,-1.0653508914870031e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49925,1.9820735005297973e-13,-1.0587948526377083e-10,0.00019820735005297973,-0.10587948526377083,-1.0568127791371785e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49950000000000006,1.9978879334724625e-13,-1.0503404852526304e-10,0.00019978879334724625,-0.10503404852526305,-1.048342597319158e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.49975,2.013828567706817e-13,-1.0419536301033546e-10,0.0002013828567706817,-0.10419536301033545,-1.0399398015356478e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5,2.0298964105118378e-13,-1.0336337480326085e-10,0.00020298964105118378,-0.10336337480326085,-1.0316038516220967e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5002500000000001,2.0460924772075188e-13,-1.0253803041891736e-10,0.0002046092477207519,-0.10253803041891736,-1.0233342117119661e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5005000000000001,2.0624177912190494e-13,-1.0171927679935058e-10,0.00020624177912190492,-0.10171927679935058,-1.0151303502022867e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50075,2.0788733841415748e-13,-1.0090706131035904e-10,0.00020788733841415748,-0.10090706131035904,-1.0069917397194488e-10
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.501,2.0954602958053998e-13,-1.0010133173811141e-10,0.00020954602958054,-0.10010133173811142,-9.989178570853088e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50125,2.112179574341747e-13,-9.930203628578849e-11,0.0002112179574341747,-0.09930203628578849,-9.909081832835432e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5015000000000001,2.1290322762490316e-13,-9.850912357025225e-11,0.00021290322762490316,-0.09850912357025225,-9.829622034262735e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50175,2.146019466459658e-13,-9.772254261874269e-11,0.0002146019466459658,-0.09772254261874269,-9.750794067209671e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.502,2.163142218407389e-13,-9.69422428655983e-11,0.0002163142218407389,-0.0969422428655983,-9.672592864375756e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5022500000000001,2.1804016140952058e-13,-9.616817414900539e-11,0.0002180401614095206,-0.09616817414900539,-9.595013398759587e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5025000000000001,2.1977987441637056e-13,-9.540028670777376e-11,0.00021977987441637055,-0.09540028670777376,-9.518050683335739e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50275,2.2153347079601062e-13,-9.463853117813475e-11,0.00022153347079601062,-0.09463853117813475,-9.441699770733874e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.503,2.2330106136077527e-13,-9.388285859056772e-11,0.00022330106136077526,-0.09388285859056772,-9.365955752920694e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50325,2.2508275780761756e-13,-9.313322036665158e-11,0.00022508275780761756,-0.09313322036665159,-9.290813760884397e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5035000000000001,2.2687867272517343e-13,-9.238956831594059e-11,0.00022687867272517344,-0.09238956831594058,-9.216268964321541e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50375,2.286889196008791e-13,-9.16518546328664e-11,0.0002286889196008791,-0.0916518546328664,-9.142316571326552e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.504,2.3051361282815145e-13,-9.092003189366234e-11,0.00023051361282815146,-0.09092003189366234,-9.068951828083418e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50425,2.323528677136191e-13,-9.019405305331512e-11,0.0002323528677136191,-0.09019405305331513,-8.99617001856015e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5045000000000001,2.3420680048441476e-13,-8.947387144253913e-11,0.00023420680048441477,-0.08947387144253913,-8.923966464205472e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50475,2.3607552829552253e-13,-8.875944076477675e-11,0.00023607552829552254,-0.08875944076477675,-8.852336523648122e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.505,2.379591692371906e-13,-8.805071509321924e-11,0.0002379591692371906,-0.08805071509321924,-8.781275592398204e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50525,2.398578423423961e-13,-8.734764886785485e-11,0.0002398578423423961,-0.08734764886785486,-8.710779102551246e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5055000000000001,2.417716675943735e-13,-8.665019689253866e-11,0.0002417716675943735,-0.08665019689253867,-8.640842522494429e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50575,2.4370076593419864e-13,-8.595831433208749e-11,0.00024370076593419865,-0.08595831433208749,-8.571461356615329e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.506,2.4564525926844224e-13,-8.527195670939503e-11,0.00024564525926844223,-0.08527195670939502,-8.502631145012659e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50625,2.476052704768748e-13,-8.459107990257288e-11,0.0002476052704768748,-0.08459107990257288,-8.4343474632096e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5065000000000001,2.4958092342023963e-13,-8.391564014211314e-11,0.00024958092342023964,-0.08391564014211314,-8.36660592186929e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50675,2.515723429480812e-13,-8.324559400807483e-11,0.0002515723429480812,-0.08324559400807484,-8.299402166512676e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.507,2.5357965490664553e-13,-8.258089842729047e-11,0.00025357965490664555,-0.08258089842729048,-8.232731877238383e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50725,2.5560298614683647e-13,-8.192151067059674e-11,0.00025560298614683646,-0.08192151067059673,-8.16659076844499e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5075000000000001,2.576424645322372e-13,-8.126738835008718e-11,0.0002576424645322372,-0.08126738835008718,-8.100974588555494e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50775,2.5969821894719374e-13,-8.061848941638732e-11,0.00025969821894719376,-0.08061848941638732,-8.035879119744012e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.508,2.6177037930496943e-13,-7.997477215594924e-11,0.0002617703793049694,-0.07997477215594924,-7.971300177664427e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50825,2.638590765559594e-13,-7.933619518836989e-11,0.0002638590765559594,-0.07933619518836989,-7.907233611181393e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5085000000000001,2.6596444269597096e-13,-7.870271746373054e-11,0.00026596444269597096,-0.07870271746373055,-7.843675302103457e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50875,2.680866107745678e-13,-7.80742982599576e-11,0.0002680866107745678,-0.07807429825995761,-7.780621164918303e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.509,2.702257149034899e-13,-7.745089718020293e-11,0.0002702257149034899,-0.07745089718020293,-7.718067146529944e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50925,2.723818902651308e-13,-7.683247415024701e-11,0.0002723818902651308,-0.07683247415024701,-7.656009225998188e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5095000000000001,2.745552731210882e-13,-7.62189894159216e-11,0.0002745552731210882,-0.0762189894159216,-7.59444341428005e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.50975,2.767460008207776e-13,-7.561040354055457e-11,0.0002767460008207776,-0.07561040354055458,-7.53336575397338e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51,2.78954211810123e-13,-7.500667740243275e-11,0.000278954211810123,-0.07500667740243275,-7.472772319062263e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51025,2.81180045640309e-13,-7.440777219228696e-11,0.000281180045640309,-0.07440777219228696,-7.412659214664665e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5105000000000001,2.834236429766084e-13,-7.381364941079614e-11,0.0002834236429766084,-0.07381364941079614,-7.353022576781953e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51075,2.85685145607273e-13,-7.322427086611298e-11,0.000285685145607273,-0.07322427086611298,-7.293858572050571e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.511,2.8796469645250695e-13,-7.263959867140641e-11,0.000287964696452507,-0.0726395986714064,-7.23516339749539e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51125,2.902624395734997e-13,-7.205959524242647e-11,0.00029026243957349973,-0.07205959524242647,-7.176933280285298e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5115000000000001,2.925785201815419e-13,-7.148422329508715e-11,0.0002925785201815419,-0.07148422329508715,-7.119164477490561e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51175,2.9491308464720065e-13,-7.091344584306995e-11,0.00029491308464720065,-0.07091344584306995,-7.061853275842274e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.512,2.9726628050958437e-13,-7.034722619544403e-11,0.0002972662805095844,-0.07034722619544403,-7.004995991493445e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51225,2.996382564856674e-13,-6.978552795430834e-11,0.0002996382564856674,-0.06978552795430834,-6.948588969782268e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5125000000000001,3.020291624797019e-13,-6.922831501244994e-11,0.00030202916247970194,-0.06922831501244994,-6.892628584997024e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51275,3.0443914959268754e-13,-6.867555155102401e-11,0.00030443914959268757,-0.068675551551024,-6.837111240143132e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.513,3.0686837013193734e-13,-6.812720203724876e-11,0.0003068683701319373,-0.06812720203724876,-6.782033366711682e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51325,3.093169776207047e-13,-6.758323122212196e-11,0.0003093169776207047,-0.06758323122212195,-6.727391424450125e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5135000000000001,3.1178512680789394e-13,-6.704360413815357e-11,0.00031178512680789396,-0.06704360413815356,-6.673181901134567e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51375,3.1427297367784674e-13,-6.650828609711828e-11,0.0003142729736778467,-0.06650828609711829,-6.619401312344044e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.514,3.167806754602067e-13,-6.597724268782393e-11,0.00031678067546020666,-0.06597724268782393,-6.566046201236372e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51425,3.1930839063986326e-13,-6.545043977389968e-11,0.00031930839063986326,-0.06545043977389968,-6.513113138325982e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5145000000000001,3.218562789669755e-13,-6.49278434916003e-11,0.00032185627896697547,-0.0649278434916003,-6.460598721263333e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51475,3.244245014670704e-13,-6.440942024763006e-11,0.0003244245014670704,-0.06440942024763006,-6.4084995746163e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.515,3.2701322045123615e-13,-6.389513671698072e-11,0.00032701322045123617,-0.06389513671698072,-6.356812349652949e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51525,3.296225995263777e-13,-6.338495984079044e-11,0.0003296225995263777,-0.06338495984079044,-6.305533724126406e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5155000000000001,3.322528036055695e-13,-6.287885682421684e-11,0.0003322528036055695,-0.06287885682421684,-6.254660402061127e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51575,3.349039989184794e-13,-6.237679513432978e-11,0.0003349039989184794,-0.062376795134329775,-6.20418911354113e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.516,3.375763530218909e-13,-6.187874249801773e-11,0.0003375763530218909,-0.06187874249801773,-6.154116614499585e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51625,3.402700348102913e-13,-6.138466689991377e-11,0.0003402700348102913,-0.061384666899913766,-6.104439686510348e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5165000000000001,3.429852145265583e-13,-6.08945365803365e-11,0.0003429852145265583,-0.06089453658033651,-6.055155136580995e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51675,3.4572206377272117e-13,-6.040832003324877e-11,0.0003457220637727212,-0.06040832003324877,-6.006259796947605e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.517,3.4848075552082335e-13,-5.992598600423044e-11,0.00034848075552082334,-0.059925986004230436,-5.957750524870961e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51725,3.512614641238525e-13,-5.944750348846972e-11,0.00035126146412385253,-0.059447503488469715,-5.909624202434586e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5175000000000001,3.5406436532677337e-13,-5.897284172876929e-11,0.00035406436532677335,-0.05897284172876929,-5.861877736344252e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51775,3.568896362776355e-13,-5.850197021356912e-11,0.0003568896362776355,-0.05850197021356912,-5.8145080577291486e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.518,3.597374555387891e-13,-5.803485867498351e-11,0.0003597374555387891,-0.05803485867498351,-5.767512121944472e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51825,3.626080030981663e-13,-5.7571477086855794e-11,0.0003626080030981663,-0.057571477086855796,-5.720886908375763e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5185000000000001,3.655014603806716e-13,-5.711179566282731e-11,0.0003655014603806716,-0.05711179566282731,-5.6746294202446636e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51875,3.6841801025965045e-13,-5.665578485442279e-11,0.00036841801025965046,-0.05665578485442279,-5.628736684416314e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.519,3.713578370684622e-13,-5.6203415349149134e-11,0.0003713578370684622,-0.05620341534914913,-5.5832057512080674e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51925,3.743211266121347e-13,-5.5754658068611784e-11,0.00037432112661213467,-0.05575465806861178,-5.538033694199965e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5195000000000001,3.773080661791153e-13,-5.530948416664449e-11,0.00037730806617911533,-0.05530948416664449,-5.493217610046538e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.51975,3.8031884455311415e-13,-5.486786502745514e-11,0.00038031884455311417,-0.054867865027455144,-5.4487546182902024e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52,3.833536520250488e-13,-5.442977226378482e-11,0.0003833536520250488,-0.05442977226378482,-5.404641861175977e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52025,3.8641268040507974e-13,-5.399517771508318e-11,0.00038641268040507976,-0.05399517771508318,-5.36087650346781e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5205,3.894961230347354e-13,-5.3564053445697755e-11,0.00038949612303473537,-0.05356405344569776,-5.317455732266302e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52075,3.9260417479914723e-13,-5.3136371743077336e-11,0.0003926041747991472,-0.05313637174307734,-5.2743767568278186e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.521,3.957370321393676e-13,-5.271210511599109e-11,0.00039573703213936757,-0.05271210511599109,-5.231636808385172e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52125,3.988948930648065e-13,-5.2291226292759476e-11,0.0003988948930648065,-0.05229122629275948,-5.189233139969467e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5215000000000001,4.020779571657438e-13,-5.187370821950156e-11,0.0004020779571657438,-0.05187370821950156,-5.1471630262335816e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52175,4.0528642562595524e-13,-5.145952405839593e-11,0.00040528642562595525,-0.05145952405839593,-5.105423763276998e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.522,4.0852050123544023e-13,-5.104864718595403e-11,0.00040852050123544025,-0.05104864718595403,-5.0640126684718586e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52225,4.117803884032488e-13,-5.064105119130889e-11,0.0004117803884032488,-0.05064105119130889,-5.022927080290564e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5225,4.1506629317040377e-13,-5.023670987451697e-11,0.00041506629317040377,-0.05023670987451697,-4.982164358134657e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52275,4.1837842322293845e-13,-4.9835597244873434e-11,0.0004183784232229384,-0.049835597244873436,-4.9417218821650496e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.523,4.2171698790502544e-13,-4.943768751924134e-11,0.00042171698790502546,-0.04943768751924134,-4.9015970531336315e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52325,4.250821982322291e-13,-4.904295512039315e-11,0.0004250821982322291,-0.04904295512039315,-4.8617872922160924e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5235000000000001,4.2847426690484135e-13,-4.8651374675366565e-11,0.00042847426690484136,-0.048651374675366565,-4.8222900408461725e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52375,4.3189340832133587e-13,-4.826292101383359e-11,0.00043189340832133587,-0.04826292101383359,-4.783102760551226e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.524,4.3533983859193414e-13,-4.7877569166481316e-11,0.00043533983859193415,-0.04787756916648132,-4.744222932788938e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52425,4.388137755522709e-13,-4.749529436340666e-11,0.00043881377555227087,-0.04749529436340666,-4.705648058785439e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5245,4.4231543877717274e-13,-4.711607203252408e-11,0.0004423154387771727,-0.047116072032524076,-4.6673756593746905e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52475,4.4584504959454567e-13,-4.6739877797985265e-11,0.0004458450495945457,-0.04673987779798527,-4.629403274839072e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.525,4.4940283109937074e-13,-4.636668747861248e-11,0.00044940283109937075,-0.04636668747861248,-4.5917284647513104e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52525,4.5298900816782103e-13,-4.599647708634276e-11,0.000452989008167821,-0.04599647708634276,-4.5543488078174936e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5255000000000001,4.566038074714856e-13,-4.562922282468615e-11,0.00045660380747148565,-0.04562922282468615,-4.5172619017214666e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52575,4.602474574916962e-13,-4.5264901087196016e-11,0.00046024745749169616,-0.04526490108719602,-4.480465362970432e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.526,4.639201885339901e-13,-4.4903488455950457e-11,0.0004639201885339901,-0.044903488455950456,-4.443956826741647e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52625,4.676222327426705e-13,-4.4544961700047014e-11,0.0004676222327426705,-0.044544961700047014,-4.4077339467304346e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5265,4.713538241154959e-13,-4.418929777410896e-11,0.00047135382411549594,-0.04418929777410896,-4.371794394999347e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52675,4.751151985184747e-13,-4.3836473816803374e-11,0.00047511519851847474,-0.043836473816803376,-4.33613586182849e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.527,4.789065937007826e-13,-4.348646714937187e-11,0.0004789065937007826,-0.04348646714937187,-4.3007560555671083e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52725,4.827282493098072e-13,-4.3139255274171504e-11,0.00048272824930980726,-0.043139255274171506,-4.26565270248617e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5275000000000001,4.865804069063071e-13,-4.2794815873228635e-11,0.0004865804069063071,-0.042794815873228635,-4.230823546632233e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52775,4.904633099796784e-13,-4.2453126806804544e-11,0.0004904633099796784,-0.04245312680680455,-4.1962663496824866e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.528,4.943772039633696e-13,-4.211416611197089e-11,0.0004943772039633696,-0.042114166111970885,-4.161978890800752e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52825,4.983223362503981e-13,-4.1777912001198384e-11,0.000498322336250398,-0.04177791200119838,-4.1279589664947987e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5285,5.02298956209004e-13,-4.1444342860955405e-11,0.000502298956209004,-0.041444342860955406,-4.0942043904746404e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52875,5.063073151984183e-13,-4.1113437250318574e-11,0.0005063073151984183,-0.041113437250318574,-4.0607129935120153e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.529,5.103476665847593e-13,-4.0785173899594563e-11,0.0005103476665847594,-0.040785173899594566,-4.0274826233009807e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52925,5.144202657570682e-13,-4.0459531708951806e-11,0.0005144202657570682,-0.04045953170895181,-3.9945111443194735e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5295000000000001,5.185253701434562e-13,-4.01364897470641e-11,0.0005185253701434562,-0.040136489747064096,-3.961796437692064e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.52975,5.22663239227389e-13,-3.981602724976532e-11,0.0005226632392273889,-0.039816027249765316,-3.929336401053793e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53,5.268341345641004e-13,-3.9498123618713587e-11,0.0005268341345641004,-0.03949812361871358,-3.897128948414949e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53025,5.310383197971364e-13,-3.918275842006747e-11,0.0005310383197971364,-0.03918275842006747,-3.865172010027033e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5305,5.352760606750297e-13,-3.8869911383171894e-11,0.0005352760606750297,-0.0388699113831719,-3.8334635322496865e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53075,5.39547625068118e-13,-3.855956239925473e-11,0.000539547625068118,-0.03855956239925473,-3.802001477418661e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.531,5.438532829854709e-13,-3.825169152013449e-11,0.0005438532829854708,-0.03825169152013449,-3.7707838237149015e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53125,5.481933065919858e-13,-3.7946278956936964e-11,0.0005481933065919857,-0.03794627895693697,-3.739808565034498e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5315000000000001,5.525679702255962e-13,-3.764330507882318e-11,0.0005525679702255962,-0.03764330507882318,-3.709073710859758e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5317500000000001,5.569775504146195e-13,-3.734275041172775e-11,0.0005569775504146194,-0.03734275041172775,-3.678577286131313e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.532,5.614223258952636e-13,-3.704459563710585e-11,0.0005614223258952637,-0.03704459563710585,-3.6483173311210584e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53225,5.659025776292432e-13,-3.674882159069179e-11,0.0005659025776292431,-0.03674882159069179,-3.618291901306255e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5325,5.704185888215574e-13,-3.645540926126665e-11,0.0005704185888215574,-0.036455409261266655,-3.5884990672445094e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5327500000000001,5.749706449384116e-13,-3.6164339789435817e-11,0.0005749706449384117,-0.03616433978943582,-3.5589369144497403e-11
