condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
with EDL,0.01,0.40350364963503654,1.3039164534963437e-15,-3.0781864430512785e-10,1.3039164534963437e-06,-0.30781864430512784,6.519582267481717e-05,-15.39093221525639
with EDL,0.01,0.4037539103232534,1.314675314903343e-15,-3.0529955986273674e-10,1.314675314903343e-06,-0.30529955986273677,6.573376574516715e-05,-15.264977993136835
with EDL,0.01,0.4040041710114703,1.325522949711786e-15,-3.0280109076170045e-10,1.3255229497117861e-06,-0.3028010907617005,6.62761474855893e-05,-15.140054538085021
with EDL,0.01,0.4042544316996872,1.3364600904078107e-15,-3.003230682929865e-10,1.3364600904078107e-06,-0.3003230682929865,6.682300452039053e-05,-15.016153414649322
with EDL,0.01,0.4045046923879041,1.3474874755214248e-15,-2.9786532512822135e-10,1.3474874755214248e-06,-0.29786532512822134,6.737437377607123e-05,-14.893266256411067
with EDL,0.01,0.40475495307612097,1.3586058496764013e-15,-2.954276953083899e-10,1.3586058496764013e-06,-0.2954276953083899,6.793029248382006e-05,-14.771384765419494
with EDL,0.01,0.40500521376433785,1.3698159636405372e-15,-2.930100142326287e-10,1.3698159636405373e-06,-0.2930100142326287,6.849079818202685e-05,-14.650500711631434
with EDL,0.01,0.4052554744525548,1.3811185743763626e-15,-2.906121186471141e-10,1.3811185743763626e-06,-0.29061211864711406,6.905592871881813e-05,-14.530605932355702
with EDL,0.01,0.40550573514077165,1.3925144450922376e-15,-2.8823384663403627e-10,1.3925144450922377e-06,-0.2882338466340363,6.962572225461187e-05,-14.411692331701813
with EDL,0.01,0.4057559958289885,1.4040043452939092e-15,-2.858750376006667e-10,1.4040043452939092e-06,-0.28587503760066674,7.020021726469545e-05,-14.293751880033335
with EDL,0.01,0.40600625651720545,1.4155890508364627e-15,-2.835355322685132e-10,1.4155890508364628e-06,-0.2835355322685132,7.077945254182313e-05,-14.176776613425659
with EDL,0.01,0.40625651720542233,1.4272693439766982e-15,-2.8121517266256714e-10,1.4272693439766982e-06,-0.2812151726625671,7.13634671988349e-05,-14.060758633128357
with EDL,0.01,0.4065067778936392,1.4390460134259773e-15,-2.7891380210063157e-10,1.4390460134259774e-06,-0.27891380210063155,7.195230067129886e-05,-13.945690105031577
with EDL,0.01,0.40675703858185613,1.4509198544034663e-15,-2.7663126518274524e-10,1.4509198544034663e-06,-0.2766312651827452,7.254599272017331e-05,-13.831563259137262
with EDL,0.01,0.407007299270073,1.4628916686898276e-15,-2.7436740778068946e-10,1.4628916686898275e-06,-0.27436740778068947,7.314458343449137e-05,-13.71837038903447
with EDL,0.01,0.4072575599582899,1.4749622646813755e-15,-2.7212207702757755e-10,1.4749622646813755e-06,-0.27212207702757757,7.374811323406877e-05,-13.606103851378876
with EDL,0.01,0.4075078206465068,1.487132457444658e-15,-2.698951213075331e-10,1.487132457444658e-06,-0.2698951213075331,7.43566228722329e-05,-13.494756065376654
with EDL,0.01,0.4077580813347237,1.4994030687714757e-15,-2.6768639024545595e-10,1.4994030687714756e-06,-0.26768639024545593,7.497015343857377e-05,-13.384319512272796
with EDL,0.01,0.40800834202294056,1.5117749272344051e-15,-2.6549573469686326e-10,1.5117749272344052e-06,-0.2654957346968633,7.558874636172025e-05,-13.274786734843161
with EDL,0.01,0.4082586027111575,1.5242488682427284e-15,-2.6332300673782155e-10,1.5242488682427285e-06,-0.26332300673782155,7.621244341213642e-05,-13.166150336891077
with EDL,0.01,0.40850886339937437,1.5368257340988378e-15,-2.6116805965495575e-10,1.5368257340988377e-06,-0.26116805965495576,7.684128670494188e-05,-13.058402982747786
with EDL,0.01,0.40875912408759124,1.5495063740551342e-15,-2.590307479355453e-10,1.5495063740551342e-06,-0.2590307479355453,7.74753187027567e-05,-12.951537396777262
with EDL,0.01,0.40900938477580817,1.5622916443713588e-15,-2.569109272576957e-10,1.5622916443713588e-06,-0.25691092725769565,7.811458221856793e-05,-12.845546362884782
with EDL,0.01,0.40925964546402505,1.5751824083724065e-15,-2.548084544805964e-10,1.5751824083724064e-06,-0.2548084544805964,7.875912041862032e-05,-12.740422724029818
with EDL,0.01,0.4095099061522419,1.5881795365066348e-15,-2.527231876348505e-10,1.5881795365066347e-06,-0.2527231876348505,7.940897682533173e-05,-12.636159381742525
with EDL,0.01,0.40976016684045885,1.6012839064046372e-15,-2.506549859128922e-10,1.6012839064046373e-06,-0.2506549859128922,8.006419532023186e-05,-12.53274929564461
with EDL,0.01,0.4100104275286757,1.6144964029384995e-15,-2.486037096594787e-10,1.6144964029384996e-06,-0.24860370965947867,8.072482014692496e-05,-12.430185482973933
with EDL,0.01,0.4102606882168926,1.627817918281554e-15,-2.465692203622576e-10,1.627817918281554e-06,-0.2465692203622576,8.139089591407769e-05,-12.328461018112877
with EDL,0.01,0.41051094890510953,1.641249351968633e-15,-2.4455138064241343e-10,1.641249351968633e-06,-0.24455138064241344,8.206246759843164e-05,-12.22756903212067
with EDL,0.01,0.4107612095933264,1.6547916109567819e-15,-2.425500542453973e-10,1.6547916109567818e-06,-0.2425500542453973,8.273958054783909e-05,-12.127502712269862
with EDL,0.01,0.4110114702815433,1.6684456096865386e-15,-2.4056510603171734e-10,1.6684456096865386e-06,-0.24056510603171735,8.342228048432691e-05,-12.028255301585867
with EDL,0.01,0.4112617309697602,1.68221227014366e-15,-2.385964019678203e-10,1.68221227014366e-06,-0.2385964019678203,8.4110613507183e-05,-11.929820098391014
with EDL,0.01,0.4115119916579771,1.6960925219213712e-15,-2.366438091170378e-10,1.6960925219213711e-06,-0.23664380911703778,8.480462609606855e-05,-11.832190455851887
with EDL,0.01,0.41176225234619396,1.7100873022831558e-15,-2.3470719563061104e-10,1.7100873022831557e-06,-0.23470719563061104,8.550436511415778e-05,-11.735359781530551
with EDL,0.01,0.4120125130344109,1.7241975562260383e-15,-2.327864307387857e-10,1.7241975562260383e-06,-0.2327864307387857,8.62098778113019e-05,-11.639321536939283
with EDL,0.01,0.41226277372262776,1.7384242365443835e-15,-2.3088138474198544e-10,1.7384242365443836e-06,-0.23088138474198544,8.692121182721917e-05,-11.54406923709927
with EDL,0.01,0.41251303441084464,1.7527683038942483e-15,-2.2899192900205032e-10,1.7527683038942483e-06,-0.22899192900205032,8.763841519471241e-05,-11.449596450102515
with EDL,0.01,0.41276329509906157,1.7672307268582457e-15,-2.2711793593355174e-10,1.7672307268582456e-06,-0.22711793593355173,8.836153634291228e-05,-11.355896796677586
with EDL,0.01,0.41301355578727844,1.781812482010943e-15,-2.2525927899517905e-10,1.781812482010943e-06,-0.22525927899517906,8.909062410054714e-05,-11.262963949758952
with EDL,0.01,0.4132638164754953,1.7965145539848138e-15,-2.2341583268119092e-10,1.7965145539848137e-06,-0.22341583268119092,8.982572769924067e-05,-11.170791634059546
with EDL,0.01,0.41351407716371225,1.811337935536721e-15,-2.2158747251294392e-10,1.8113379355367211e-06,-0.22158747251294392,9.056689677683606e-05,-11.079373625647195
with EDL,0.01,0.4137643378519291,1.826283627614939e-15,-2.1977407503048694e-10,1.826283627614939e-06,-0.21977407503048693,9.131418138074694e-05,-10.988703751524346
with EDL,0.01,0.414014598540146,1.841352639426773e-15,-2.179755177842228e-10,1.8413526394267732e-06,-0.2179755177842228,9.206763197133865e-05,-10.898775889211139
with EDL,0.01,0.4142648592283629,1.8565459885066825e-15,-2.1619167932663959e-10,1.8565459885066825e-06,-0.21619167932663957,9.282729942533412e-05,-10.809583966331978
with EDL,0.01,0.4145151199165798,1.8718647007849923e-15,-2.1442243920411373e-10,1.8718647007849923e-06,-0.21442243920411372,9.35932350392496e-05,-10.721121960205686
with EDL,0.01,0.4147653806047967,1.887309810657175e-15,-2.1266767794877104e-10,1.887309810657175e-06,-0.21266767794877103,9.436549053285875e-05,-10.63338389743855
with EDL,0.01,0.4150156412930136,1.902882361053703e-15,-2.109272770704234e-10,1.902882361053703e-06,-0.2109272770704234,9.514411805268514e-05,-10.54636385352117
with EDL,0.01,0.4152659019812305,1.9185834035104506e-15,-2.092011190485674e-10,1.9185834035104506e-06,-0.20920111904856742,9.592917017552253e-05,-10.46005595242837
with EDL,0.01,0.41551616266944735,1.934413998239731e-15,-2.074890873244472e-10,1.934413998239731e-06,-0.20748908732444718,9.672069991198653e-05,-10.37445436622236
with EDL,0.01,0.4157664233576642,1.9503752142018523e-15,-2.057910662931839e-10,1.9503752142018523e-06,-0.20579106629318392,9.75187607100926e-05,-10.289553314659194
with EDL,0.01,0.41601668404588116,1.9664681291773294e-15,-2.0410694129597098e-10,1.9664681291773294e-06,-0.20410694129597098,9.832340645886647e-05,-10.205347064798548
with EDL,0.01,0.41626694473409803,1.982693829839646e-15,-2.0243659861233176e-10,1.982693829839646e-06,-0.20243659861233176,9.913469149198228e-05,-10.121829930616586
with EDL,0.01,0.4165172054223149,1.9990534118286275e-15,-2.0077992545243893e-10,1.9990534118286275e-06,-0.20077992545243892,9.995267059143136e-05,-10.038996272621945
with EDL,0.01,0.41676746611053184,2.015547979824445e-15,-1.9913680994949835e-10,2.0155479798244452e-06,-0.19913680994949834,0.00010077739899122224,-9.956840497474916
with EDL,0.01,0.4170177267987487,2.0321786476221725e-15,-1.9750714115219828e-10,2.0321786476221723e-06,-0.19750714115219828,0.00010160893238110862,-9.875357057609913
with EDL,0.01,0.4172679874869656,2.048946538207035e-15,-1.9589080901721374e-10,2.0489465382070348e-06,-0.19589080901721373,0.00010244732691035174,-9.794540450860685
with EDL,0.01,0.4175182481751825,2.065852783830221e-15,-1.9428770440177817e-10,2.065852783830221e-06,-0.19428770440177817,0.00010329263919151104,-9.714385220088907
with EDL,0.01,0.4177685088633994,2.0828985260853297e-15,-1.9269771905631138e-10,2.0828985260853296e-06,-0.1926977190563114,0.00010414492630426647,-9.634885952815567
with EDL,0.01,0.41801876955161626,2.1000849159854674e-15,-1.911207456171134e-10,2.1000849159854674e-06,-0.1911207456171134,0.00010500424579927336,-9.55603728085567
with EDL,0.01,0.4182690302398332,2.117413114040975e-15,-1.8955667759911146e-10,2.117413114040975e-06,-0.18955667759911146,0.00010587065570204874,-9.477833879955572
with EDL,0.01,0.41851929092805007,2.1348842903377734e-15,-1.8800540938867153e-10,2.1348842903377735e-06,-0.18800540938867152,0.00010674421451688866,-9.400270469433575
with EDL,0.01,0.41876955161626694,2.1524996246163886e-15,-1.8646683623646502e-10,2.1524996246163885e-06,-0.186466836236465,0.00010762498123081941,-9.32334181182325
with EDL,0.01,0.4190198123044839,2.1702603063516073e-15,-1.8494085425039744e-10,2.170260306351607e-06,-0.18494085425039744,0.00010851301531758036,-9.247042712519871
with EDL,0.01,0.41927007299270075,2.188167534832801e-15,-1.8342736038859292e-10,2.1881675348328014e-06,-0.18342736038859292,0.00010940837674164005,-9.171368019429645
with EDL,0.01,0.4195203336809176,2.206222519244905e-15,-1.8192625245243512e-10,2.206222519244905e-06,-0.18192625245243513,0.00011031112596224523,-9.096312622621754
with EDL,0.01,0.41977059436913455,2.224426478750069e-15,-1.8043742907966577e-10,2.224426478750069e-06,-0.18043742907966578,0.00011122132393750342,-9.021871453983287
with EDL,0.01,0.4200208550573514,2.2427806425699665e-15,-1.7896078973754337e-10,2.2427806425699666e-06,-0.17896078973754337,0.00011213903212849831,-8.948039486877168
with EDL,0.01,0.4202711157455683,2.261286250068827e-15,-1.7749623471605124e-10,2.261286250068827e-06,-0.17749623471605125,0.00011306431250344134,-8.874811735802561
with EDL,0.01,0.42052137643378523,2.279944550837109e-15,-1.7604366512116643e-10,2.279944550837109e-06,-0.17604366512116643,0.00011399722754185543,-8.80218325605832
with EDL,0.01,0.4207716371220021,2.2987568047758666e-15,-1.746029828681813e-10,2.2987568047758664e-06,-0.1746029828681813,0.00011493784023879332,-8.730149143409063
with EDL,0.01,0.421021897810219,2.317724282181849e-15,-1.731740906750807e-10,2.317724282181849e-06,-0.1731740906750807,0.00011588621410909243,-8.658704533754033
with EDL,0.01,0.4212721584984359,2.3368482638332586e-15,-1.717568920559727e-10,2.3368482638332586e-06,-0.1717568920559727,0.00011684241319166291,-8.587844602798635
with EDL,0.01,0.4215224191866528,2.3561300410762353e-15,-1.7035129131457365e-10,2.3561300410762353e-06,-0.17035129131457366,0.00011780650205381176,-8.517564565728682
with EDL,0.01,0.42177267987486966,2.37557091591207e-15,-1.68957193537746e-10,2.3755709159120696e-06,-0.16895719353774602,0.00011877854579560348,-8.4478596768873
with EDL,0.01,0.4220229405630866,2.395172201085105e-15,-1.6757450458908935e-10,2.395172201085105e-06,-0.16757450458908935,0.00011975861005425523,-8.378725229454467
with EDL,0.01,0.42227320125130346,2.41493522017139e-15,-1.6620313110258498e-10,2.41493522017139e-06,-0.16620313110258497,0.00012074676100856949,-8.310156555129248
with EDL,0.01,0.42252346193952034,2.4348613076680503e-15,-1.6484298047628867e-10,2.4348613076680503e-06,-0.16484298047628868,0.0001217430653834025,-8.242149023814433
with EDL,0.01,0.42277372262773727,2.454951809083409e-15,-1.634939608660803e-10,2.454951809083409e-06,-0.16349396086608028,0.00012274759045417043,-8.174698043304014
with EDL,0.01,0.42302398331595414,2.4752080810278023e-15,-1.621559811794617e-10,2.475208081027802e-06,-0.1621559811794617,0.0001237604040513901,-8.107799058973084
with EDL,0.01,0.423274244004171,2.4956314913052426e-15,-1.6082895106940464e-10,2.4956314913052426e-06,-0.16082895106940465,0.00012478157456526212,-8.041447553470231
with EDL,0.01,0.42352450469238795,2.5162234190057504e-15,-1.5951278092824976e-10,2.51622341900575e-06,-0.15951278092824975,0.00012581117095028751,-7.975639046412486
with EDL,0.01,0.4237747653806048,2.5369852545984646e-15,-1.582073818816586e-10,2.5369852545984645e-06,-0.1582073818816586,0.00012684926272992322,-7.910369094082928
with EDL,0.01,0.4240250260688217,2.557918400025562e-15,-1.569126657826086e-10,2.557918400025562e-06,-0.1569126657826086,0.0001278959200012781,-7.845633289130428
with EDL,0.01,0.4242752867570386,2.579024268796912e-15,-1.5562854520544356e-10,2.579024268796912e-06,-0.15562854520544356,0.00012895121343984558,-7.781427260272177
with EDL,0.01,0.4245255474452555,2.600304286085495e-15,-1.543549334399702e-10,2.6003042860854953e-06,-0.1543549334399702,0.00013001521430427475,-7.717746671998508
with EDL,0.01,0.4247758081334724,2.621759888823694e-15,-1.530917444856016e-10,2.621759888823694e-06,-0.15309174448560162,0.00013108799444118467,-7.654587224280079
with EDL,0.01,0.42502606882168925,2.6433925258002798e-15,-1.5183889304555045e-10,2.6433925258002795e-06,-0.15183889304555045,0.00013216962629001398,-7.591944652277522
with EDL,0.01,0.4252763295099062,2.6652036577582554e-15,-1.5059629452107035e-10,2.6652036577582554e-06,-0.15059629452107035,0.00013326018288791275,-7.529814726053517
with EDL,0.01,0.42552659019812306,2.6871947574934857e-15,-1.4936386500574243e-10,2.687194757493486e-06,-0.14936386500574245,0.00013435973787467428,-7.468193250287121
with EDL,0.01,0.42577685088634,2.70936730995417e-15,-1.481415212798096e-10,2.70936730995417e-06,-0.1481415212798096,0.00013546836549770849,-7.407076063990479
with EDL,0.01,0.42602711157455686,2.7317228123410674e-15,-1.4692918080455792e-10,2.7317228123410673e-06,-0.1469291808045579,0.00013658614061705336,-7.346459040227895
with EDL,0.01,0.42627737226277373,2.754262774208644e-15,-1.4572676171674226e-10,2.754262774208644e-06,-0.14572676171674226,0.0001377131387104322,-7.286338085837112
with EDL,0.01,0.4265276329509906,2.7769887175669838e-15,-1.4453418282305811e-10,2.776988717566984e-06,-0.1445341828230581,0.00013884943587834917,-7.226709141152905
with EDL,0.01,0.42677789363920754,2.799902176984565e-15,-1.4335136359466037e-10,2.799902176984565e-06,-0.14335136359466036,0.00013999510884922823,-7.167568179733017
with EDL,0.01,0.4270281543274244,2.8230046996918716e-15,-1.4217822416172537e-10,2.8230046996918715e-06,-0.14217822416172538,0.00014115023498459357,-7.108911208086267
with EDL,0.01,0.4272784150156413,2.84629784568589e-15,-1.4101468530805682e-10,2.84629784568589e-06,-0.1410146853080568,0.00014231489228429449,-7.0507342654028395
with EDL,0.01,0.4275286757038582,2.869783187835437e-15,-1.3986066846573639e-10,2.869783187835437e-06,-0.1398606684657364,0.00014348915939177184,-6.9930334232868185
with EDL,0.01,0.4277789363920751,2.893462311987345e-15,-1.3871609570982076e-10,2.8934623119873453e-06,-0.13871609570982077,0.00014467311559936724,-6.935804785491038
with EDL,0.01,0.42802919708029197,2.9173368170735962e-15,-1.3758088975307717e-10,2.917336817073596e-06,-0.13758088975307717,0.0001458668408536798,-6.879044487653857
with EDL,0.01,0.4282794577685089,2.941408315219258e-15,-1.3645497394076582e-10,2.941408315219258e-06,-0.13645497394076583,0.0001470704157609629,-6.822748697038291
with EDL,0.01,0.42852971845672577,2.965678431851332e-15,-1.353382722454637e-10,2.9656784318513317e-06,-0.13533827224546371,0.0001482839215925666,-6.766913612273185
with EDL,0.01,0.42877997914494265,2.9901488058085403e-15,-1.342307092619308e-10,2.9901488058085403e-06,-0.1342307092619308,0.000149507440290427,-6.711535463096539
with EDL,0.01,0.4290302398331596,3.0148210894519804e-15,-1.3313221020201742e-10,3.0148210894519802e-06,-0.1331322102020174,0.000150741054472599,-6.65661051010087
with EDL,0.01,0.42928050052137645,3.039696948776662e-15,-1.320427008896163e-10,3.039696948776662e-06,-0.1320427008896163,0.00015198484743883308,-6.602135044480815
with EDL,0.01,0.4295307612095933,3.0647780635240614e-15,-1.3096210775565173e-10,3.0647780635240614e-06,-0.13096210775565173,0.00015323890317620306,-6.548105387782586
with EDL,0.01,0.42978102189781026,3.0900661272955186e-15,-1.2989035783311273e-10,3.0900661272955187e-06,-0.12989035783311273,0.00015450330636477592,-6.494517891655636
with EDL,0.01,0.43003128258602713,3.115562847666588e-15,-1.2882737875212592e-10,3.115562847666588e-06,-0.1288273787521259,0.00015577814238332938,-6.4413689376062955
with EDL,0.01,0.430281543274244,3.1412699463023635e-15,-1.2777309873506878e-10,3.1412699463023636e-06,-0.12777309873506879,0.00015706349731511816,-6.388654936753439
with EDL,0.01,0.43053180396246093,3.1671891590737257e-15,-1.2672744659172205e-10,3.167189159073726e-06,-0.12672744659172205,0.00015835945795368626,-6.336372329586101
with EDL,0.01,0.4307820646506778,3.193322236174525e-15,-1.2569035171446444e-10,3.193322236174525e-06,-0.12569035171446444,0.00015966611180872624,-6.284517585723221
with EDL,0.01,0.4310323253388947,3.2196709422398285e-15,-1.2466174407350302e-10,3.2196709422398286e-06,-0.12466174407350303,0.0001609835471119914,-6.23308720367515
with EDL,0.01,0.4312825860271116,3.2462370564650285e-15,-1.2364155421214508e-10,3.2462370564650284e-06,-0.12364155421214508,0.00016231185282325142,-6.182077710607253
with EDL,0.01,0.4315328467153285,3.2730223727259917e-15,-1.2262971324210905e-10,3.2730223727259916e-06,-0.12262971324210904,0.00016365111863629958,-6.131485662105452
with EDL,0.01,0.43178310740354536,3.300028699700194e-15,-1.216261528388707e-10,3.300028699700194e-06,-0.1216261528388707,0.0001650014349850097,-6.081307641943534
with EDL,0.01,0.4320333680917623,3.327257860988867e-15,-1.2063080523705127e-10,3.3272578609888673e-06,-0.12063080523705128,0.00016636289304944335,-6.031540261852562
with EDL,0.01,0.43228362877997917,3.3547116952400852e-15,-1.1964360322584166e-10,3.354711695240085e-06,-0.11964360322584167,0.00016773558476200425,-5.982180161292082
with EDL,0.01,0.43253388946819604,3.382392056272994e-15,-1.1866448014446304e-10,3.382392056272994e-06,-0.11866448014446304,0.00016911960281364968,-5.933224007223151
with EDL,0.01,0.432784150156413,3.4103008132029327e-15,-1.176933698776653e-10,3.4103008132029327e-06,-0.1176933698776653,0.00017051504066014663,-5.884668493883264
with EDL,0.01,0.43303441084462985,3.4384398505676662e-15,-1.1673020685126485e-10,3.438439850567666e-06,-0.11673020685126485,0.0001719219925283833,-5.836510342563241
with EDL,0.01,0.4332846715328467,3.4668110684546422e-15,-1.1577492602771375e-10,3.4668110684546423e-06,-0.11577492602771375,0.00017334055342273208,-5.788746301385687
with EDL,0.01,0.43353493222106365,3.495416382629302e-15,-1.1482746290171018e-10,3.495416382629302e-06,-0.11482746290171018,0.00017477081913146509,-5.741373145085508
with EDL,0.01,0.4337851929092805,3.524257724664385e-15,-1.1388775349584239e-10,3.524257724664385e-06,-0.11388775349584239,0.00017621288623321922,-5.694387674792119
with EDL,0.01,0.4340354535974974,3.5533370420704475e-15,-1.129557343562679e-10,3.5533370420704476e-06,-0.1129557343562679,0.00017766685210352236,-5.6477867178133945
with EDL,0.01,0.4342857142857143,3.582656298427309e-15,-1.1203134254842878e-10,3.582656298427309e-06,-0.11203134254842878,0.00017913281492136545,-5.601567127421439
with EDL,0.01,0.4345359749739312,3.612217473516665e-15,-1.1111451565280305e-10,3.612217473516665e-06,-0.11111451565280304,0.00018061087367583325,-5.555725782640152
with EDL,0.01,0.4347862356621481,3.642022563455744e-15,-1.1020519176068883e-10,3.642022563455744e-06,-0.11020519176068884,0.00018210112817278719,-5.510259588034441
with EDL,0.01,0.435036496350365,3.672073580832149e-15,-1.0930330947002419e-10,3.6720735808321487e-06,-0.10930330947002419,0.0001836036790416074,-5.465165473501209
with EDL,0.01,0.4352867570385819,3.7023725548396764e-15,-1.0840880788124152e-10,3.7023725548396766e-06,-0.10840880788124152,0.00018511862774198379,-5.420440394062076
with EDL,0.01,0.43553701772679876,3.732921531415429e-15,-1.0752162659315459e-10,3.732921531415429e-06,-0.10752162659315459,0.00018664607657077145,-5.376081329657729
with EDL,0.01,0.43578727841501563,3.763722573377901e-15,-1.0664170569887968e-10,3.763722573377901e-06,-0.10664170569887968,0.00018818612866889503,-5.332085284943983
with EDL,0.01,0.43603753910323256,3.794777760566305e-15,-1.0576898578179134e-10,3.7947777605663053e-06,-0.10576898578179134,0.00018973888802831525,-5.2884492890895665
with EDL,0.01,0.43628779979144944,3.826089189980986e-15,-1.0490340791151041e-10,3.826089189980986e-06,-0.10490340791151041,0.0001913044594990493,-5.24517039557552
with EDL,0.01,0.43653806047966637,3.857658975925062e-15,-1.0404491363992282e-10,3.857658975925062e-06,-0.10404491363992281,0.00019288294879625309,-5.20224568199614
with EDL,0.01,0.43678832116788324,3.889489250147123e-15,-1.0319344499723559e-10,3.889489250147122e-06,-0.10319344499723558,0.0001944744625073561,-5.159672249861779
with EDL,0.01,0.4370385818561001,3.921582161985251e-15,-1.0234894448806026e-10,3.921582161985251e-06,-0.10234894448806027,0.00019607910809926252,-5.117447224403013
with EDL,0.01,0.437288842544317,3.9539398785121205e-15,-1.015113550875318e-10,3.953939878512121e-06,-0.1015113550875318,0.000197696993925606,-5.075567754376589
with EDL,0.01,0.4375391032325339,3.986564584681334e-15,-1.0068062023745665e-10,3.986564584681334e-06,-0.10068062023745665,0.00019932822923406668,-5.034031011872832
with EDL,0.01,0.4377893639207508,4.019458483474949e-15,-9.985668384249575e-11,4.019458483474949e-06,-0.09985668384249576,0.00020097292417374743,-4.992834192124787
with EDL,0.01,0.43803962460896767,4.052623796052249e-15,-9.903949026637468e-11,4.052623796052249e-06,-0.09903949026637468,0.00020263118980261242,-4.951974513318733
with EDL,0.01,0.4382898852971846,4.086062761899742e-15,-9.822898432812775e-11,4.086062761899743e-06,-0.09822898432812775,0.0002043031380949871,-4.911449216406387
with EDL,0.01,0.4385401459854015,4.119777638982317e-15,-9.742511129837184e-11,4.119777638982317e-06,-0.09742511129837184,0.00020598888194911584,-4.871255564918592
with EDL,0.01,0.43879040667361835,4.153770703895805e-15,-9.662781689561069e-11,4.153770703895805e-06,-0.09662781689561069,0.00020768853519479024,-4.831390844780534
with EDL,0.01,0.4390406673618353,4.18804425202064e-15,-9.583704728256959e-11,4.18804425202064e-06,-0.09583704728256959,0.00020940221260103197,-4.791852364128479
with EDL,0.01,0.43929092805005215,4.2226005976768704e-15,-9.505274906256001e-11,4.22260059767687e-06,-0.09505274906256,0.0002111300298838435,-4.752637453128
with EDL,0.01,0.43954118873826903,4.257442074280449e-15,-9.4274869275874e-11,4.257442074280449e-06,-0.094274869275874,0.00021287210371402241,-4.7137434637936995
with EDL,0.01,0.43979144942648596,4.292571034500793e-15,-9.350335539620805e-11,4.292571034500793e-06,-0.09350335539620805,0.00021462855172503964,-4.675167769810402
with EDL,0.01,0.44004171011470283,4.327989850419604e-15,-9.273815532711632e-11,4.327989850419604e-06,-0.09273815532711632,0.00021639949252098018,-4.636907766355816
with EDL,0.01,0.4402919708029197,4.363700913691105e-15,-9.197921739849281e-11,4.363700913691105e-06,-0.09197921739849281,0.00021818504568455523,-4.59896086992464
with EDL,0.01,0.44054223149113664,4.399706635703518e-15,-9.122649036308223e-11,4.399706635703518e-06,-0.09122649036308222,0.00021998533178517585,-4.561324518154111
with EDL,0.01,0.4407924921793535,4.4360094477418645e-15,-9.047992339301969e-11,4.436009447741865e-06,-0.09047992339301969,0.0002218004723870932,-4.523996169650984
with EDL,0.01,0.4410427528675704,4.4726118011521775e-15,-8.973946607639852e-11,4.472611801152177e-06,-0.08973946607639853,0.00022363059005760884,-4.4869733038199255
with EDL,0.01,0.4412930135557873,4.509516167507009e-15,-8.900506841386608e-11,4.509516167507009e-06,-0.08900506841386607,0.00022547580837535043,-4.450253420693303
with EDL,0.01,0.4415432742440042,4.546725038772289e-15,-8.82766808152477e-11,4.5467250387722895e-06,-0.0882766808152477,0.00022733625193861444,-4.413834040762385
with EDL,0.01,0.44179353493222107,4.584240927475674e-15,-8.755425409619807e-11,4.584240927475674e-06,-0.08755425409619806,0.00022921204637378365,-4.377712704809903
with EDL,0.01,0.442043795620438,4.622066366876151e-15,-8.683773947487983e-11,4.622066366876151e-06,-0.08683773947487983,0.0002311033183438075,-4.341886973743991
with EDL,0.01,0.44229405630865487,4.6602039111350844e-15,-8.612708856867045e-11,4.660203911135084e-06,-0.08612708856867045,0.00023301019555675421,-4.306354428433522
with EDL,0.01,0.44254431699687174,4.698656135488732e-15,-8.542225339089362e-11,4.698656135488732e-06,-0.08542225339089363,0.00023493280677443657,-4.271112669544681
with EDL,0.01,0.4427945776850887,4.737425636422121e-15,-8.472318634758035e-11,4.7374256364221205e-06,-0.08472318634758035,0.00023687128182110602,-4.236159317379017
with EDL,0.01,0.44304483837330555,4.776515031844322e-15,-8.402984023425501e-11,4.776515031844322e-06,-0.08402984023425501,0.00023882575159221608,-4.20149201171275
with EDL,0.01,0.4432950990615224,4.815926961265305e-15,-8.334216823274721e-11,4.815926961265305e-06,-0.08334216823274722,0.00024079634806326524,-4.1671084116373605
with EDL,0.01,0.44354535974973935,4.8556640859741404e-15,-8.266012390803037e-11,4.85566408597414e-06,-0.08266012390803038,0.000242783204298707,-4.133006195401518
with EDL,0.01,0.44379562043795623,4.895729089218676e-15,-8.19836612050874e-11,4.8957290892186755e-06,-0.0819836612050874,0.00024478645446093377,-4.0991830602543695
with EDL,0.01,0.4440458811261731,4.936124676386768e-15,-8.131273444579947e-11,4.936124676386768e-06,-0.08131273444579946,0.00024680623381933837,-4.065636722289973
with EDL,0.01,0.44429614181439003,4.976853575188934e-15,-8.064729832586226e-11,4.9768535751889345e-06,-0.08064729832586226,0.0002488426787594467,-4.032364916293113
with EDL,0.01,0.4445464025026069,5.017918535842514e-15,-7.998730791172667e-11,5.017918535842514e-06,-0.07998730791172667,0.0002508959267921257,-3.999365395586333
with EDL,0.01,0.4447966631908238,5.059322331257454e-15,-7.933271863756483e-11,5.059322331257454e-06,-0.07933271863756483,0.00025296611656287267,-3.966635931878241
with EDL,0.01,0.44504692387904066,5.101067757223496e-15,-7.868348630226021e-11,5.101067757223496e-06,-0.07868348630226021,0.0002550533878611748,-3.93417431511301
with EDL,0.01,0.4452971845672576,5.143157632598963e-15,-7.803956706642365e-11,5.143157632598963e-06,-0.07803956706642365,0.00025715788162994813,-3.901978353321182
