x_nm,segment_id,material,phi_tilde_with,phi_tilde_no,phi_rp_with_V,phi_rp_no_V,c_R1_with,c_O2_with,c_R1_no,c_O2_no,eta_au_with_V,eta_pd_with_V,eta_au_no_V,eta_pd_no_V,j_au_with,j_pd_with,j_au_no,j_pd_no
4.193083573487032,C_left,C,-0.6213551296886415,0.0,-0.015955351312358885,0.0,0.5372159468276655,1.861448838042017,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.196685878962537,C_left,C,-0.6282929936880759,0.0,-0.01613350395354463,0.0,0.5335017149663834,1.8744082201554144,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.20028818443804,C_left,C,-0.6353055822313411,0.0,-0.016313575394932563,0.0,0.5297735741888818,1.8875988700098256,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.203890489913545,C_left,C,-0.6423775526555886,0.0,-0.01649517166282854,0.0,0.5260402476874569,1.9009952268788048,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.20749279538905,C_left,C,-0.6494820885892452,0.0,-0.016677604158058076,0.0,0.522316220252577,1.914549005421331,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.211095100864553,C_left,C,-0.6565904118291712,0.0,-0.01686013390492225,0.0,0.5186165923789284,1.9282067228372586,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.214697406340058,C_left,C,-0.6636820666528322,0.0,-0.017042235634981508,0.0,0.5149517527679045,1.9419295004336319,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.218299711815563,C_left,C,-0.6707523244100511,0.0,-0.01722378792447799,0.0,0.5113237517078182,1.955708094255364,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.221902017291066,C_left,C,-0.6778140519254467,0.0,-0.01740512117175761,0.0,0.5077256420884892,1.9695676505259396,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.225504322766571,C_left,C,-0.6848933354707611,0.0,-0.017586905228263096,0.0,0.5041440009895574,1.9835602487328092,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.229106628242076,C_left,C,-0.6920203675242558,0.0,-0.017769915385892163,0.0,0.5005637240640096,1.997747643159465,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.232708933717579,C_left,C,-0.699218800498274,0.0,-0.017954758998684872,0.0,0.4969733875489784,2.012180179167937,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.236311239193084,C_left,C,-0.7064973425014625,0.0,-0.01814165967617799,0.0,0.49336927811546455,2.0268793464800363,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.239913544668589,C_left,C,-0.7138466030051145,0.0,-0.018330376285439057,0.0,0.4897566700252943,2.041830282675585,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.243515850144092,C_left,C,-0.7212423530957803,0.0,-0.018520286668852345,0.0,0.48614791326913875,2.0569871282084162,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.247118155619597,C_left,C,-0.7286540926442626,0.0,-0.018710607634563208,0.0,0.4825580316216701,2.0722896200472096,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.250720461095101,C_left,C,-0.7360559198561827,0.0,-0.018900674068196323,0.0,0.478999406861871,2.087685257381477,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.254322766570605,C_left,C,-0.7434358549755071,0.0,-0.019090178349830306,0.0,0.4754774342665397,2.1031492305046537,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.25792507204611,C_left,C,-0.7508002880869498,0.0,-0.019279284566058562,0.0,0.47198867464202104,2.1186949046149217,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.261527377521614,C_left,C,-0.7581719279447725,0.0,-0.01946857583937385,0.0,0.4685221368476107,2.134370868212051,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.265129682997118,C_left,C,-0.7655819272841224,0.0,-0.01965885211945046,0.0,0.46506321923856353,2.1502452970528934,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.268731988472623,C_left,C,-0.7730589375519727,0.0,-0.01985084912710283,0.0,0.4615989042719648,2.1663829587663406,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.272334293948127,C_left,C,-0.7806189616537544,0.0,-0.02004497778994057,0.0,0.45812236335503304,2.182822931141272,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.275936599423631,C_left,C,-0.7882596222133742,0.0,-0.020241177060956978,0.0,0.45463534441016945,2.199565019075608,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.279538904899136,C_left,C,-0.7959609227114299,0.0,-0.020438933463274113,0.0,0.45114750867997233,2.216569926155491,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.28314121037464,C_left,C,-0.8036922865379612,0.0,-0.020637461841140382,0.0,0.4476729719121004,2.2337734523681445,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.286743515850144,C_left,C,-0.8114234234212265,0.0,-0.0208359843914865,0.0,0.4442252952896811,2.2511099899160314,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.290345821325649,C_left,C,-0.8191351895917691,0.0,-0.02103400953461428,0.0,0.44081270913118425,2.2685371344463747,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.293948126801152,C_left,C,-0.8268265768085659,0.0,-0.021231511380595453,0.0,0.43743525320595544,2.286052604747828,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.297550432276657,C_left,C,-0.8345153089120299,0.0,-0.021428945047746235,0.0,0.43408482749975313,2.303697196144384,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.301152737752162,C_left,C,-0.8422317769947494,0.0,-0.02162709092804514,0.0,0.4307481161531739,2.3215423643185487,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.304755043227665,C_left,C,-0.8500084123249927,0.0,-0.02182678180173972,0.0,0.4274113364105358,2.339666533878463,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.30835734870317,C_left,C,-0.8578682384111023,0.0,-0.022028608873676442,0.0,0.42406512518477746,2.358128364279593,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.311959654178675,C_left,C,-0.8658166693294689,0.0,-0.022232711168201802,0.0,0.4207078331098627,2.376946472824199,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.315561959654178,C_left,C,-0.8738395029478312,0.0,-0.022438723998522713,0.0,0.41734606763729665,2.39609302098198,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.319164265129683,C_left,C,-0.8819078798423323,0.0,-0.022645906303329296,0.0,0.41399231015161747,2.4155038040048797,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.322766570605188,C_left,C,-0.8899885067408189,0.0,-0.02285340316756868,0.0,0.410660472552469,2.435101663874486,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.326368876080691,C_left,C,-0.8980555540356772,0.0,-0.02306055133049988,0.0,0.40736098156663963,2.45482519252132,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.329971181556196,C_left,C,-0.9061000078589299,0.0,-0.023267119331202412,0.0,0.4040971305117588,2.474652563688277,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.333573487031701,C_left,C,-0.9141331238776633,0.0,-0.023473396196215267,0.0,0.4008639749230282,2.494611794916255,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.337175792507204,C_left,C,-0.9221826978972611,0.0,-0.02368009567492059,0.0,0.3976501430274663,2.514773394488452,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.340778097982709,C_left,C,-0.9302834129884392,0.0,-0.023888108370053306,0.0,0.39444190456980155,2.535227592237318,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.344380403458214,C_left,C,-0.938464643222412,0.0,-0.024098188558199073,0.0,0.3912280491062681,2.556053949312752,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.347982708933717,C_left,C,-0.9467400316807044,0.0,-0.024310686570671362,0.0,0.3880038441981693,2.5772940525023755,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.351585014409222,C_left,C,-0.9551025702919151,0.0,-0.02452542245202136,0.0,0.3847726762831498,2.5989371429901413,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.355187319884727,C_left,C,-0.9635269865742622,0.0,-0.02474174724755939,0.0,0.38154480663323476,2.6209241552100693,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.35878962536023,C_left,C,-0.9719786587984398,0.0,-0.02495877192969444,0.0,0.3783337036977496,2.643169218671829,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.362391930835735,C_left,C,-0.9804259494206331,0.0,-0.025175684099683647,0.0,0.37515126934834525,2.665591407266315,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.36599423631124,C_left,C,-0.9888515991144029,0.0,-0.025392040567145873,0.0,0.3720036551391435,2.688145630251837,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.369596541786743,C_left,C,-0.9972591149939696,0.0,-0.025607931388856704,0.0,0.3688891395171952,2.710841531710061,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.373198847262248,C_left,C,-1.0056718282378778,0.0,-0.025823955670114272,0.0,0.36579879827123923,2.7337432619406847,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.376801152737753,C_left,C,-1.0141248828977076,0.0,-0.026041015850864272,0.0,0.3627197132065538,2.7569496875692048,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.380403458213256,C_left,C,-1.022652937090033,0.0,-0.02626000189306138,0.0,0.3596395723075666,2.780561642823866,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.384005763688761,C_left,C,-1.031277912637254,0.0,-0.026481476712115943,0.0,0.35655102824553453,2.8046476402568725,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.387608069164266,C_left,C,-1.0400011563322682,0.0,-0.026705474891397112,0.0,0.35345427324796236,2.8292202858683786,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.391210374639769,C_left,C,-1.0488028500887268,0.0,-0.026931487535886686,0.0,0.35035692791632683,2.854232128210756,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.394812680115274,C_left,C,-1.0576489554706896,0.0,-0.02715864059598308,0.0,0.34727130162012027,2.879592973374745,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.398414985590779,C_left,C,-1.066503298162031,0.0,-0.02738600517628543,0.0,0.3442100153477938,2.905203089426635,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.402017291066282,C_left,C,-1.075340542458644,0.0,-0.027612930698661425,0.0,0.3411815487120356,2.9309908574335624,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.405619596541787,C_left,C,-1.0841554439880703,0.0,-0.02783928249647522,0.0,0.3381872834217888,2.9569414611985727,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.409221902017292,C_left,C,-1.092965045180481,0.0,-0.028065498190577756,0.0,0.3352210730753122,2.983106016653481,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.412824207492795,C_left,C,-1.1018029555863507,0.0,-0.02829244081751553,0.0,0.332271472616693,3.0095872875418226,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.4164265129683,C_left,C,-1.110707668806775,0.0,-0.028521098828014086,0.0,0.32932582497974366,3.0365064751952215,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.420028818443805,C_left,C,-1.1197090128833551,0.0,-0.02875223815585262,0.0,0.32637475165466273,3.0639624999488335,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.423631123919308,C_left,C,-1.128817540591859,0.0,-0.028986129778507057,0.0,0.32341545605869687,3.0919981753083237,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.427233429394813,C_left,C,-1.1380206718840675,0.0,-0.02922245066156556,0.0,0.32045267549559237,3.12058558554227,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.430835734870318,C_left,C,-1.1472870379594564,0.0,-0.02946039530715952,0.0,0.3174969592186154,3.14963646411316,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.434438040345821,C_left,C,-1.1565775712227673,0.0,-0.029698960525361806,0.0,0.3145609030403229,3.1790346172544273,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.438040345821326,C_left,C,-1.1658594660649175,0.0,-0.029937303923484374,0.0,0.3116546902625678,3.208679449545598,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.441642651296831,C_left,C,-1.1751180688841618,0.0,-0.030175049221759554,0.0,0.308782519928104,3.2385252903332638,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.445244956772334,C_left,C,-1.1843624370980947,0.0,-0.030412428999388515,0.0,0.3059411740742079,3.268602217488529,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.448847262247839,C_left,C,-1.1936225133694922,0.0,-0.03065021213342882,0.0,0.3031212121496886,3.2990102966010033,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.4524495677233435,C_left,C,-1.2029388246601993,0.0,-0.030889439287879145,0.0,0.3003103543220998,3.3298885156901505,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.456051873198847,C_left,C,-1.2123482894977755,0.0,-0.03113105846823426,0.0,0.2974978474461438,3.361368858915964,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.459654178674352,C_left,C,-1.221871145456129,0.0,-0.03137558934124509,0.0,0.2946782648442225,3.3935315878442407,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.4632564841498565,C_left,C,-1.2315036689594425,0.0,-0.03162293629176747,0.0,0.29185339667889515,3.426377802620631,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.46685878962536,C_left,C,-1.2412193512993515,0.0,-0.031872418620898964,0.0,0.2890315719602544,3.4598296415088967,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.470461095100865,C_left,C,-1.2509782135946654,0.0,-0.03212300973842735,0.0,0.28622467100676136,3.493758928895327,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.4740634005763695,C_left,C,-1.2607410394282184,0.0,-0.03237370263292999,0.0,0.28344390554573246,3.5280349319017352,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.477665706051873,C_left,C,-1.2704835123010092,0.0,-0.03262387289774199,0.0,0.2806958690564378,3.562574694674029,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.481268011527378,C_left,C,-1.280205217490586,0.0,-0.032873509883490554,0.0,0.27798024819036715,3.5973778946883215,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.4848703170028825,C_left,C,-1.289930235798023,0.0,-0.03312323194451551,0.0,0.27528998780615527,3.6325331261380542,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.488472622478386,C_left,C,-1.2996990124413568,0.0,-0.03337407764577247,0.0,0.2726138340590951,3.668192421163879,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.492074927953891,C_left,C,-1.3095542898933026,0.0,-0.03362714454184101,0.0,0.26994034471567824,3.704522201204404,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.495677233429395,C_left,C,-1.319526044390022,0.0,-0.03388320237188657,0.0,0.267261942249406,3.741647582081891,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.499279538904899,C_left,C,-1.3296207838839624,0.0,-0.034142418249147086,0.0,0.26457757435859647,3.779609826812628,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.502881844380404,C_left,C,-1.339819079417559,0.0,-0.03440429327077495,0.0,0.2618930461368535,3.8183526242901653,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.506484149855908,C_left,C,-1.3500823171770797,0.0,-0.03466783589918694,0.0,0.2592189215977469,3.857743076147,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.510086455331412,C_left,C,-1.3603663845049248,0.0,-0.03493191339576759,0.0,0.25656675764651854,3.897621068188954,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.513688760806917,C_left,C,-1.3706375012699752,0.0,-0.035195658343747264,0.0,0.25394501766793903,3.937860286385338,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.517291066282421,C_left,C,-1.3808845797393037,0.0,-0.035458786028852836,0.0,0.25135611016761905,3.9784193005419324,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.520893371757925,C_left,C,-1.3911236586929299,0.0,-0.03572170829989283,0.0,0.2487955861838886,4.019363909699285,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.52449567723343,C_left,C,-1.4013927232693995,0.0,-0.03598540055113243,0.0,0.24625376166013865,4.060851672918306,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.528097982708934,C_left,C,-1.4117386269698606,0.0,-0.036251065901424795,0.0,0.24371917784413358,4.103082936868977,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.531700288184438,C_left,C,-1.4222006717471878,0.0,-0.036519713558605206,0.0,0.2411826685652241,4.146234909618165,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.535302593659943,C_left,C,-1.432796656602818,0.0,-0.03679180057099816,0.0,0.23864059234645832,4.190401935259197,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.538904899135447,C_left,C,-1.4435164057349947,0.0,-0.03706706564118425,0.0,0.2360960876560704,4.235563621269048,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.542507204610951,C_left,C,-1.4543251903884649,0.0,-0.03734461699332673,0.0,0.23355791786353294,4.281593230268033,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.546109510086456,C_left,C,-1.4651759644707383,0.0,-0.03762324656315175,0.0,0.2310373335381419,4.328304801158511,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.54971181556196,C_left,C,-1.4760261753245025,0.0,-0.03790186167021898,0.0,0.22854408037565963,4.37552352419845,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.553314121037464,C_left,C,-1.486853218326699,0.0,-0.038179881865949276,0.0,0.2260829710994041,4.423154893697502,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.556916426512969,C_left,C,-1.4976630015828665,0.0,-0.038457458860524076,0.0,0.22365222477400595,4.471227599056843,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.560518731988473,C_left,C,-1.5084884634514193,0.0,-0.03873543845541027,0.0,0.221244143953443,4.519893643876209,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.564121037463977,C_left,C,-1.5193784227927,0.0,-0.039015074236568956,0.0,0.21884787553543333,4.569384087249645,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.567723342939482,C_left,C,-1.5303805959495644,0.0,-0.03929759147917245,0.0,0.2164532703990514,4.619934816214181,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.571325648414986,C_left,C,-1.5415247530123022,0.0,-0.03958375462890808,0.0,0.2140544722744695,4.671708044098974,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.57492795389049,C_left,C,-1.5528120268252117,0.0,-0.03987359277530594,0.0,0.21165196521958565,4.72473760856657,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.578530259365995,C_left,C,-1.5642142851461784,0.0,-0.040166383529856325,0.0,0.20925236128791166,4.778918593057565,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.582132564841499,C_left,C,-1.5756839464056274,0.0,-0.040460905078137356,0.0,0.20686601901579674,4.834046716602778,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.585734870317003,C_left,C,-1.5871708991622722,0.0,-0.04075587064289028,0.0,0.2045033547144341,4.88989533397331,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.589337175792508,C_left,C,-1.5986405980927163,0.0,-0.04105039315849891,0.0,0.20217116314056413,4.94630383713392,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.5929394812680115,C_left,C,-1.6100868954301646,0.0,-0.04134431476068512,0.0,0.19987024550957028,5.003245968155462,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.596541786743516,C_left,C,-1.6215349422416239,0.0,-0.041638281286412025,0.0,0.19759516902098048,5.060852474049206,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.600144092219021,C_left,C,-1.6330329622838295,0.0,-0.04193353104038423,0.0,0.19533622737230238,5.119378076725335,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.6037463976945245,C_left,C,-1.644635652928109,0.0,-0.042231468558806044,0.0,0.1930828991685018,5.179122565004104,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.607348703170029,C_left,C,-1.6563850014581725,0.0,-0.042533172004277635,0.0,0.19082757612424792,5.24033276694192,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.610951008645533,C_left,C,-1.668295323935034,0.0,-0.042839008989090224,0.0,0.1885682395768282,5.30311998586894,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.6145533141210375,C_left,C,-1.6803479409978284,0.0,-0.04314849985877465,0.0,0.1863091401723998,5.367423192843128,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.618155619596542,C_left,C,-1.6924975567734197,0.0,-0.0434604814917369,0.0,0.18405925102420495,5.433033082746239,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.621757925072046,C_left,C,-1.704688264592285,0.0,-0.04377351829903546,0.0,0.1818290598974272,5.499670957789237,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.6253602305475505,C_left,C,-1.7168736303886725,0.0,-0.04408641793221044,0.0,0.17962685090043276,5.567096427884829,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.628962536023055,C_left,C,-1.729033751759534,0.0,-0.044398669331133046,0.0,0.17745579350525886,5.635206268824158,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.632564841498559,C_left,C,-1.7411831450392121,0.0,-0.04471064525077567,0.0,0.1753128573268439,5.704088195514682,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.6361671469740635,C_left,C,-1.7533664780981066,0.0,-0.04502349268668168,0.0,0.17318992087696783,5.774008065460049,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.639769452449568,C_left,C,-1.7656434530260885,0.0,-0.045338744687783095,0.0,0.17107667125993747,5.845332345054687,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.643371757925072,C_left,C,-1.7780680413862147,0.0,-0.04565778715275252,0.0,0.16896426411050985,5.91841124076957,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.6469740634005765,C_left,C,-1.7906693874500714,0.0,-0.045981368457308894,0.0,0.1668484460221784,5.993463072871979,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.650576368876081,C_left,C,-1.803441235243266,0.0,-0.046309327958585576,0.0,0.16473103348301804,6.070501585865963,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.654178674351585,C_left,C,-1.8163438196456507,0.0,-0.04664064455539321,0.0,0.16261923057452624,6.149334223677275,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.6577809798270895,C_left,C,-1.8293177844967339,0.0,-0.04697379408168256,0.0,0.160523041736214,6.22963525475234,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.661383285302594,C_left,C,-1.842305385877598,0.0,-0.04730729377104765,0.0,0.15845171237327046,6.3110709567105445,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.664985590778098,C_left,C,-1.8552715439457277,0.0,-0.0476402428323232,0.0,0.15641046459317404,6.393434113254602,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.6685878962536025,C_left,C,-1.8682172146632396,0.0,-0.04797266581300339,0.0,0.15439867629251167,6.476739464433478,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.672190201729107,C_left,C,-1.8811801472312233,0.0,-0.048305532048877615,0.0,0.15241013318401764,6.561243528293591,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.675792507204611,C_left,C,-1.8942225012477696,0.0,-0.048640437693542406,0.0,0.15043525281015419,6.647378066775191,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.6793948126801155,C_left,C,-1.9074094825699,0.0,-0.04897905712338366,0.0,0.14846448871480944,6.735617443986451,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.68299711815562,C_left,C,-1.9207864520836644,0.0,-0.04932255512941731,0.0,0.14649170810632714,6.826324936249473,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.686599423631124,C_left,C,-1.934362662505178,0.0,-0.04967116930578099,0.0,0.14451634516396078,6.919632508457446,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.6902017291066285,C_left,C,-1.948107581066667,0.0,-0.0500241156225165,0.0,0.14254356865355433,7.015398936941551,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.693804034582133,C_left,C,-1.961961384114641,0.0,-0.05037985790914318,0.0,0.14058241421790235,7.113265237072986,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.697406340057637,C_left,C,-1.9758561777765316,0.0,-0.050736652765571405,0.0,0.13864255873548173,7.212792443537596,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.7010086455331415,C_left,C,-1.989740589061249,0.0,-0.051093181020072105,0.0,0.13673089033395278,7.313636278953431,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.704610951008646,C_left,C,-2.0035990041771754,0.0,-0.05144904173682181,0.0,0.13484908642390683,7.415697254755107,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.70821325648415,C_left,C,-2.0174584495591787,0.0,-0.05180492890906601,0.0,0.13299304444164547,7.519190226815049,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.7118155619596545,C_left,C,-2.0313803711144285,0.0,-0.05216242036402256,0.0,0.13115435445620238,7.624603881024321,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.715417867435159,C_left,C,-2.045439904756302,0.0,-0.052523445465169516,0.0,0.12932328753317435,7.732559379481267,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.719020172910663,C_left,C,-2.059699765183444,0.0,-0.05288961462014899,0.0,0.12749224175907706,7.843614530597923,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.722622478386167,C_left,C,-2.074187972619395,0.0,-0.05326164734102275,0.0,0.12565842415656972,7.9580816543903605,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.726224783861672,C_left,C,-2.08888748448123,0.0,-0.05363910600301736,0.0,0.12382481624713079,8.075925572174402,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.729827089337176,C_left,C,-2.10374173542089,0.0,-0.05402053810343789,0.0,0.12199908486044718,8.196782796722486,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.73342939481268,C_left,C,-2.1186744961074435,0.0,-0.05440398620168846,0.0,0.12019083639430261,8.320101848025768,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
4.737031700288185,C_left,C,-2.133617298669476,0.0,-0.054787692158357576,0.0,0.11840820041491862,8.44536101803644,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
