potential_V,I_Au_with_EDL_A,I_Pd_with_EDL_A,I_total_with_EDL_A,I_Au_without_EDL_A,I_Pd_without_EDL_A,I_total_without_EDL_A,I_Au_with_EDL_1e-3_uA,I_Pd_with_EDL_1e-3_uA,I_Au_without_EDL_1e-3_uA,I_Pd_without_EDL_1e-3_uA
0.07966666666666668,2.004871182769983e-17,-0.0005923470467476253,-0.0005923470467476053,3.117222697520723e-14,-1.1083934476438803e-07,-1.1083931359216105e-07,2.004871182769983e-08,-592347.0467476253,3.117222697520723e-05,-110.83934476438803
0.08053333333333333,2.0536230733797173e-17,-0.0005762578136678647,-0.0005762578136678442,3.1702736343030964e-14,-1.089845739305803e-07,-1.0898454222784396e-07,2.0536230733797172e-08,-576257.8136678647,3.1702736343030965e-05,-108.9845739305803
0.0814,2.103562687062592e-17,-0.0005606056268740634,-0.0005606056268740424,3.224227426661278e-14,-1.0716084058488866e-07,-1.0716080834261439e-07,2.1035626870625922e-08,-560605.6268740634,3.2242274266612785e-05,-107.16084058488866
0.08226666666666667,2.1547190112988545e-17,-0.0005453786136326447,-0.0005453786136326231,3.279099439982576e-14,-1.0536762535012075e-07,-1.0536759255912635e-07,2.1547190112988546e-08,-545378.6136326448,3.279099439982576e-05,-105.36762535012075
0.08313333333333334,2.2071217422175165e-17,-0.0005305652237648693,-0.0005305652237648471,3.3349053011525187e-14,-1.0360441754027272e-07,-1.0360438419121971e-07,2.2071217422175163e-08,-530565.2237648693,3.3349053011525185e-05,-103.60441754027272
0.084,2.2608013019476507e-17,-0.0005161542208832004,-0.0005161542208831777,3.391660903005207e-14,-1.0187071501509272e-07,-1.018706810984837e-07,2.2608013019476507e-08,-516154.2208832004,3.391660903005207e-05,-101.87071501509273
0.08486666666666667,2.315788856395157e-17,-0.0005021346738657762,-0.000502134673865753,3.449382408849396e-14,-1.0016602403707584e-07,-1.0016598954325175e-07,2.315788856395157e-08,-502134.6738657762,3.449382408849396e-05,-100.16602403707584
0.08573333333333334,2.3721163334554475e-17,-0.0004884959485625503,-0.0004884959485625265,3.508086257071613e-14,-9.848985913085613e-08,-9.848982404999355e-08,2.3721163334554476e-08,-488495.94856255024,3.508086257071613e-05,-98.48985913085613
0.08660000000000001,2.429816441672753e-17,-0.00047522769972675966,-0.00047522769972673537,3.567789165817607e-14,-9.684174294494688e-08,-9.684170726705522e-08,2.429816441672753e-08,-475227.69972675963,3.567789165817607e-05,-96.84174294494687
0.08746666666666666,2.488922689357017e-17,-0.00046231986316564344,-0.00046231986316561856,3.628508137753481e-14,-9.522120611579806e-08,-9.522116983071668e-08,2.488922689357017e-08,-462319.8631656434,3.628508137753481e-05,-95.22120611579805
0.08833333333333333,2.5494694041696257e-17,-0.000449762648104422,-0.0004497626481043965,3.69026046490784e-14,-9.362778713412681e-08,-9.362775023152217e-08,2.5494694041696258e-08,-449762.648104422,3.69026046490784e-05,-93.6277871341268
0.0892,2.6114917531894617e-17,-0.00043754652975775527,-0.00043754652975772914,3.753063733596352e-14,-9.206103221348468e-08,-9.206099468284735e-08,2.6114917531894616e-08,-437546.5297577553,3.753063733596352e-05,-92.06103221348468
0.09006666666666667,2.6750257634711047e-17,-0.0004256622421030475,-0.0004256622421030208,3.8169358294301214e-14,-9.052049516102576e-08,-9.052045699166746e-08,2.6750257634711047e-08,-425662.2421030475,3.816935829430121e-05,-90.52049516102575
0.09093333333333334,2.7401083431072547e-17,-0.00041410077085009777,-0.0004141007708500704,3.88189494240929e-14,-8.900573725043542e-08,-8.9005698431486e-08,2.740108343107255e-08,-414100.77085009776,3.88189494240929e-05,-89.00573725043543
0.0918,2.806777302807755e-17,-0.00040285334660177674,-0.00040285334660174866,3.9479595721033335e-14,-8.751632709698672e-08,-8.751628761739101e-08,2.8067773028077548e-08,-402853.3466017767,3.9479595721033334e-05,-87.51632709698673
0.09266666666666667,2.875071378007913e-17,-0.0003919114382005321,-0.0003919114382005034,4.015148532919514e-14,-8.60518405346876e-08,-8.605180038320227e-08,2.875071378007913e-08,-391911.4382005321,4.015148532919514e-05,-86.0518405346876
0.09353333333333334,2.9450302515191184e-17,-0.000381266746255672,-0.00038126674625564257,4.083480959460991e-14,-8.46118604954832e-08,-8.46118196606736e-08,2.9450302515191183e-08,-381266.746255672,4.083480959460991e-05,-84.6118604954832
0.09440000000000001,3.0166945767350684e-17,-0.0003709111968465141,-0.00037091119684648396,4.152976311976131e-14,-8.31959768904795e-08,-8.319593536071638e-08,3.0166945767350686e-08,-370911.1968465141,4.1529763119761306e-05,-83.1959768904795
0.09526666666666667,3.0901060014072595e-17,-0.0003608369353966318,-0.0003608369353966009,4.223654381900544e-14,-8.180378649315591e-08,-8.180374425661209e-08,3.09010600140726e-08,-360836.9353966318,4.223654381900544e-05,-81.80378649315591
0.09613333333333333,3.165307192003725e-17,-0.00035103632071453245,-0.0003510363207145008,4.29553529749346e-14,-8.043489282453081e-08,-8.043484986917784e-08,3.1653071920037246e-08,-351036.32071453246,4.29553529749346e-05,-80.4348928245308
0.097,3.242341858665339e-17,-0.000341501919196253,-0.00034150191919622057,4.3686395295699904e-14,-7.908890604024822e-08,-7.908886235385293e-08,3.242341858665339e-08,-341501.919196253,4.36863952956999e-05,-79.08890604024822
0.09786666666666667,3.3212547807743734e-17,-0.00033222649918548437,-0.00033222649918545114,4.442987897330989e-14,-7.77654428195567e-08,-7.776539838967773e-08,3.321254780774373e-08,-332226.49918548437,4.442987897330989e-05,-77.76544281955671
0.09873333333333334,3.4020918331503525e-17,-0.0003232030254869185,-0.00032320302548688446,4.518601574292096e-14,-7.646412625614253e-08,-7.646408107012679e-08,3.402091833150353e-08,-323203.0254869185,4.518601574292096e-05,-76.46412625614253
0.09960000000000001,3.4849000128886014e-17,-0.0003144246540286823,-0.0003144246540286474,4.5955020943137064e-14,-7.51845857507924e-08,-7.518453979577146e-08,3.484900012888601e-08,-314424.6540286823,4.5955020943137066e-05,-75.1845857507924
0.10046666666666668,3.5697274668572876e-17,-0.00030588472666978687,-0.0003058847266697512,4.673711357733548e-14,-7.392645690585083e-08,-7.392641016873725e-08,3.569727466857288e-08,-305884.72666978685,4.673711357733548e-05,-73.92645690585083
0.10133333333333334,3.6566235198691335e-17,-0.0002975767661486645,-0.0002975767661486279,4.7532516376036364e-14,-7.268938142144421e-08,-7.268933388892783e-08,3.6566235198691334e-08,-297576.7661486645,4.7532516376036363e-05,-72.68938142144421
0.1022,3.745638703544373e-17,-0.00028949447116895097,-0.0002894944711689135,4.834145586033366e-14,-7.147300699344109e-08,-7.147295865198523e-08,3.745638703544373e-08,-289494.47116895096,4.834145586033366e-05,-71.47300699344109
0.10306666666666667,3.8368247858819425e-17,-0.0002816317116187917,-0.0002816317116187533,4.916416240640567e-14,-7.027698721312059e-08,-7.027693804895819e-08,3.836824785881942e-08,-281631.7116187917,4.9164162406405665e-05,-70.27698721312059
0.10393333333333334,3.93023480155628e-17,-0.0002739825239200381,-0.0002739825239199988,5.000087031112324e-14,-6.910098146851906e-08,-6.910093146764875e-08,3.93023480155628e-08,-273982.5239200381,5.000087031112324e-05,-69.10098146851905
0.1048,4.025923082957615e-17,-0.0002665411065038078,-0.0002665411065037675,5.0851817858774826e-14,-6.794465484742837e-08,-6.794460399561051e-08,4.025923082957615e-08,-266541.1065038078,5.085181785877483e-05,-67.94465484742837
0.10566666666666667,4.123945291993959e-17,-0.0002593018154089725,-0.00025930181540893127,5.171724738892689e-14,-6.680767804201663e-08,-6.680762632476925e-08,4.123945291993959e-08,-259301.81540897253,5.171724738892689e-05,-66.80767804201663
0.10653333333333333,4.224358452673552e-17,-0.0002522591600002346,-0.00025225916000019236,5.2597405365439295e-14,-6.568972725504503e-08,-6.568967465763966e-08,4.224358452673552e-08,-252259.16000023458,5.259740536543929e-05,-65.68972725504503
0.10740000000000001,4.327220984486934e-17,-0.00024540779880254636,-0.0002454077988025031,5.3492542446655264e-14,-6.4590484107655e-08,-6.459043061511254e-08,4.3272209844869336e-08,-245407.79880254637,5.3492542446655264e-05,-64.590484107655
0.10826666666666666,4.4325927366082754e-17,-0.00023874253544870595,-0.00023874253544866163,5.4402913556785776e-14,-6.350963554869744e-08,-6.350958114578388e-08,4.432592736608275e-08,-238742.53544870595,5.4402913556785774e-05,-63.50963554869744
0.10913333333333335,4.540535022936129e-17,-0.00023225831473705236,-0.00023225831473700696,5.5328777958509004e-14,-6.244687376557885e-08,-6.244681843680089e-08,4.540535022936129e-08,-232258.31473705237,5.5328777958509004e-05,-62.44687376557885
0.11,4.651110657994202e-17,-0.00022595021879628162,-0.0002259502187962351,5.6270399326805036e-14,-6.140189609660136e-08,-6.140183982620203e-08,4.651110657994202e-08,-225950.2187962816,5.6270399326805037e-05,-61.401896096601355
0.11086666666666668,4.76438399371331e-17,-0.00021981346335445538,-0.00021981346335440773,5.722804582404748e-14,-6.037440494476752e-08,-6.037434771672169e-08,4.76438399371331e-08,-219813.4633544554,5.722804582404747e-05,-60.37440494476752
0.11173333333333334,4.880420957116144e-17,-0.0002138433941093819,-0.00021384339410933308,5.820199017637272e-14,-5.936410769302804e-08,-5.9364049491037864e-08,4.880420957116144e-08,-213843.3941093819,5.820199017637271e-05,-59.364107693028046
0.11260000000000002,4.99928908892707e-17,-0.00020803548319761538,-0.0002080354831975654,5.919250975134918e-14,-5.837071662094875e-08,-5.8370657428439e-08,4.9992890889270696e-08,-208035.48319761537,5.9192509751349176e-05,-58.370716620948755
0.11346666666666667,5.121057583129653e-17,-0.00020238532575938834,-0.00020238532575933714,6.019988663696804e-14,-5.739394882277085e-08,-5.739388862288421e-08,5.121057583129653e-08,-202385.32575938833,6.019988663696804e-05,-57.393948822770845
0.11433333333333333,5.245797327495265e-17,-0.00019688863659687278,-0.00019688863659682033,6.122440772197873e-14,-5.6433526126842637e-08,-5.643346490243491e-08,5.2457973274952646e-08,-196888.6365968728,6.122440772197873e-05,-56.43352612684264
0.11520000000000001,5.373580945106558e-17,-0.00019154124692323808,-0.00019154124692318433,6.226636477759122e-14,-5.54891750163999e-08,-5.5489112750035126e-08,5.373580945106558e-08,-191541.2469232381,6.226636477759122e-05,-55.489175016399905
0.11606666666666667,5.504482836900346e-17,-0.0001863391012000321,-0.00018633910119997705,6.332605454056885e-14,-5.4560626551671415e-08,-5.456056322561687e-08,5.5044828369003464e-08,-186339.1012000321,6.332605454056885e-05,-54.56062655167141
0.11693333333333335,5.638579225254895e-17,-0.0001812782540604912,-0.00018127825406043482,6.440377879773564e-14,-5.36476162932885e-08,-5.36475518895097e-08,5.638579225254895e-08,-181278.2540604912,6.440377879773564e-05,-53.6476162932885
0.1178,5.775948198647304e-17,-0.00017635486731644066,-0.0001763548673163829,6.549984447192125e-14,-5.274988422697552e-08,-5.2749818727131054e-08,5.7759481986473045e-08,-176354.86731644065,6.549984447192124e-05,-52.749884226975524
0.11866666666666668,5.916669757407319e-17,-0.0001715652070465157,-0.00017156520704645652,6.661456370936906e-14,-5.1867174689501204e-08,-5.186710807493749e-08,5.916669757407319e-08,-171565.2070465157,6.661456370936906e-05,-51.867174689501205
0.11953333333333334,6.060825860594444e-17,-0.00016690564076349355,-0.00016690564076343294,6.774825396863155e-14,-5.0999236295868464e-08,-5.0999168547614496e-08,6.060825860594444e-08,-166905.64076349355,6.774825396863154e-05,-50.999236295868464
0.12040000000000002,6.208500474026139e-17,-0.0001623726346585885,-0.0001623726346585264,6.890123811097875e-14,-5.014582186772356e-08,-5.014575296648545e-08,6.208500474026139e-08,-162372.6346585885,6.890123811097875e-05,-50.145821867723555
0.12126666666666668,6.359779619485122e-17,-0.0001579627509206157,-0.0001579627509205521,7.00738444923451e-14,-4.930668836296247e-08,-4.930661828911798e-08,6.359779619485122e-08,-157962.75092061568,7.00738444923451e-05,-49.30668836296247
0.12213333333333333,6.514751425135123e-17,-0.00015367264512798932,-0.00015367264512792416,7.126640705684137e-14,-4.848159680651489e-08,-4.8481525540107834e-08,6.514751425135124e-08,-153672.64512798932,7.126640705684138e-05,-48.48159680651489
0.12300000000000001,6.673506177174457e-17,-0.00014949906371158336,-0.00014949906371151663,7.247926543185789e-14,-4.767031222228805e-08,-4.767023974302262e-08,6.673506177174457e-08,-149499.06371158335,7.247926543185788e-05,-47.670312222288054
0.12386666666666667,6.836136372758036e-17,-0.00014543884148651782,-0.00014543884148644946,7.37127650247861e-14,-4.6872603566247476e-08,-4.687252985348245e-08,6.836136372758036e-08,-145438.84148651783,7.371276502478609e-05,-46.87260356624748
0.12473333333333335,7.002736774219081e-17,-0.0001414888992510082,-0.00014148889925093817,7.496725712138679e-14,-4.6088243660619e-08,-4.608816869336188e-08,7.002736774219081e-08,-141488.8992510082,7.496725712138679e-05,-46.088243660619
0.12560000000000002,7.173404464622207e-17,-0.00013764624145044991,-0.00013764624145037817,7.624309898583166e-14,-4.531700912919108e-08,-4.53169328860921e-08,7.173404464622207e-08,-137646.24145044992,7.624309898583165e-05,-45.31700912919108
0.1264666666666667,7.348238904680946e-17,-0.00013390795390496636,-0.00013390795390489288,7.754065396244812e-14,-4.45586803336997e-08,-4.4558602793045735e-08,7.348238904680945e-08,-133907.95390496636,7.754065396244812e-05,-44.5586803336997
0.12733333333333335,7.527341991073022e-17,-0.00013027120159869976,-0.00013027120159862449,7.886029157919506e-14,-4.381304131127856e-08,-4.381296245098698e-08,7.527341991073022e-08,-130271.20159869976,7.886029157919506e-05,-43.81304131127856
0.1282,7.710818116187865e-17,-0.00012673322652916174,-0.00012673322652908463,8.020238765290032e-14,-4.307987971295527e-08,-4.3079799510567616e-08,7.710818116187865e-08,-126733.22652916174,8.020238765290031e-05,-43.079879712955275
0.1290666666666667,7.898774229341549e-17,-0.0001232913456150137,-0.0001232913456149347,8.156732439628848e-14,-4.2358986743176396e-08,-4.2358905175852e-08,7.898774229341549e-08,-123291.34561501369,8.156732439628848e-05,-42.358986743176395
0.12993333333333335,8.091319899495238e-17,-0.00011994294866069478,-0.00011994294866061387,8.295549052683045e-14,-4.165015710034597e-08,-4.165007414485544e-08,8.091319899495237e-08,-119942.94866069479,8.295549052683045e-05,-41.650157100345965
0.13080000000000003,8.288567379514137e-17,-0.00011668549637634318,-0.0001166854963762603,8.436728137744567e-14,-4.095318891835746e-08,-4.0953104551076085e-08,8.288567379514138e-08,-116685.49637634319,8.436728137744568e-05,-40.95318891835746
0.13166666666666668,8.49063167200479e-17,-0.00011351651845151547,-0.00011351651845143057,8.58030990090879e-14,-4.0267883709104715e-08,-4.026779790600571e-08,8.49063167200479e-08,-113516.51845151547,8.58030990090879e-05,-40.267883709104716
0.13253333333333336,8.697630596769603e-17,-0.00011043361168124117,-0.00011043361168115419,8.726335232524764e-14,-3.959404630595531e-08,-3.959395904260298e-08,8.697630596769603e-08,-110433.61168124118,8.726335232524764e-05,-39.59404630595531
0.13340000000000002,8.909684859918299e-17,-0.00010743443814298857,-0.00010743443814289947,8.87484571884025e-14,-3.893148480816923e-08,-3.8931396059712044e-08,8.909684859918299e-08,-107434.43814298857,8.874845718840249e-05,-38.93148480816923
0.1342666666666667,9.126918124677132e-17,-0.00010451672342315912,-0.00010451672342306786,9.025883653845022e-14,-3.8280010526247805e-08,-3.827992026741127e-08,9.126918124677131e-08,-104516.72342315911,9.025883653845022e-05,-38.28001052624781
0.13513333333333336,9.349457083937525e-17,-0.00010167825489176676,-0.00010167825489167326,9.17949205131564e-14,-3.763943792819725e-08,-3.763934613327674e-08,9.349457083937525e-08,-101678.25489176676,9.179492051315639e-05,-37.63943792819725
0.136,9.577431534587016e-17,-9.891688002399091e-05,-9.891688002389513e-05,9.335714657065292e-14,-3.700958458669168e-08,-3.7009491229545107e-08,9.577431534587017e-08,-98916.8800239909,9.335714657065292e-05,-37.00958458669168
0.1368666666666667,9.81097445366629e-17,-9.623050476732874e-05,-9.623050476723064e-05,9.494595961402059e-14,-3.639027112711953e-08,-3.639017618115991e-08,9.810974453666289e-08,-96230.50476732875,9.494595961402059e-05,-36.390271127119526
0.13773333333333335,1.0050222076397184e-16,-9.36170919531116e-05,-9.361709195301109e-05,9.656181211799195e-14,-3.578132117650027e-08,-3.578122461468816e-08,1.0050222076397184e-07,-93617.0919531116,9.656181211799195e-05,-35.78132117650027
0.13860000000000003,1.0295313976127822e-16,-9.107465975117585e-05,-9.10746597510729e-05,9.820516425781102e-14,-3.518256131325537e-08,-3.5182463108091114e-08,1.0295313976127822e-07,-91074.65975117586,9.820516425781102e-05,-35.18256131325537
0.13946666666666668,1.0546393146241841e-16,-8.860128016651778e-05,-8.860128016641231e-05,9.987648404028516e-14,-3.4593821017819665e-08,-3.4593721141335625e-08,1.054639314624184e-07,-88601.28016651778,9.987648404028515e-05,-34.593821017819664
0.14033333333333337,1.080360608408024e-16,-8.619507757679294e-05,-8.61950775766849e-05,1.0157624743706824e-13,-3.401493262408003e-08,-3.401483104783259e-08,1.080360608408024e-07,-86195.07757679294,0.00010157624743706824,-34.014932624080025
0.14120000000000002,1.1067102876925134e-16,-8.385422730954662e-05,-8.385422730943595e-05,1.0330493852021114e-13,-3.34457312716253e-08,-3.344562796668678e-08,1.1067102876925135e-07,-83854.22730954662,0.00010330493852021113,-33.4457312716253
0.1420666666666667,1.1337037290096435e-16,-8.157695425810097e-05,-8.15769542579876e-05,1.0506304960002001e-13,-3.2886054858796843e-08,-3.288594979574724e-08,1.1337037290096436e-07,-81576.95425810097,0.00010506304960002001,-32.88605485879685
