run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,delta_pzc,L_gap_nm
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1467.7992676220706,2.5102339739071943e-10,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,0.4333881800802942,0.03611568167335785,0.1361561199085591,0.3963333333333333,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,7.942001419742479,7.942001419742479,1.9936281784656743e-09,1.9936281784656743e-09,8.588276756427149e-10,8.588276756427149e-10,2.155858409130091e-19,2.155858409130091e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,1.4677992676220706,,,,,,0.025333333333333333,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,2371.373705661655,1.974911034749089e-10,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,0.3409654669911826,0.02841378891593188,0.1071199842130632,0.3963333333333333,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4732471544098242,10.31664780878744,10.31664780878744,2.0374461599194327e-09,2.0374461599194327e-09,8.23886736611712e-10,8.23886736611712e-10,1.6271030075178863e-19,1.6271030075178863e-19,True,brentq,14,1.0,0.25258891212611995,-0.10010200060407681,0.09659174953007149,-0.035835084848321014,0.7993140791974014,True,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,2.371373705661655,,,,,,0.025333333333333333,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,2371.373705661655,1.974911034749089e-10,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,0.3409654669911826,0.02841378891593188,0.1071199842130632,0.3963333333333333,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,10.094774617120732,10.094774617120732,1.9936281784656743e-09,1.9936281784656743e-09,1.0916227921597965e-09,1.0916227921597965e-09,2.1558578980199934e-19,2.1558578980199934e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,2.371373705661655,,,,,,0.025333333333333333,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,3831.186849557293,1.553749027268129e-10,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,0.26825246978119227,0.022354372481766027,0.08427598425625792,0.3963333333333333,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4760361729839916,13.14112468785443,13.14112468785443,2.0418009700963017e-09,2.0418009700963017e-09,2.2722979053924064e-10,2.2722979053924064e-10,3.5305806601668584e-20,3.5305806601668584e-20,True,brentq,14,1.0,0.21017412066180527,-0.08329340596103521,0.07760371131420227,-0.028790674196765474,0.6936111964918323,True,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,3.831186849557293,,,,,,0.025333333333333333,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,3831.186849557293,1.553749027268129e-10,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,0.26825246978119227,0.022354372481766027,0.08427598425625792,0.3963333333333333,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,12.831082391542735,12.831082391542735,1.9936281784656743e-09,1.9936281784656743e-09,1.3875176563260538e-09,1.3875176563260538e-09,2.1558542088339601e-19,2.1558542088339601e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,3.831186849557293,,,,,,0.025333333333333333,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,6189.65818891261,1.2224024258608562e-10,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,0.2110459694898383,0.017587164124153194,0.06630360874805753,0.3963333333333333,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.478548576267343,16.70240341094645,16.70240341094645,2.0417058447247577e-09,2.0417058447247577e-09,1.0444768605566424e-08,1.0444768605566424e-08,1.2767710480999709e-18,1.2767710480999709e-18,True,brentq,12,1.0,0.17319489592708306,-0.0686386132029889,0.06208855085783163,-0.023034644496377474,0.5924904235744992,True,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,6.18965818891261,,,,,,0.025333333333333333,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,6189.65818891261,1.2224024258608562e-10,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,0.2110459694898383,0.017587164124153194,0.06630360874805753,0.3963333333333333,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,16.309098675599365,16.309098675599365,1.9936281784656743e-09,1.9936281784656743e-09,1.7636061500070355e-09,1.7636061500070355e-09,2.1558364360317253e-19,2.1558364360317253e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,6.18965818891261,,,,,,0.025333333333333333,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10000.0,9.617175390145178e-11,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,0.16603910962771895,0.013836592468976582,0.052163953608041706,0.3963333333333333,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.48076571984629446,21.199190901184586,21.199190901184586,2.0387633702586197e-09,2.0387633702586197e-09,5.2043951370706054e-09,5.2043951370706054e-09,5.005158083282667e-19,5.005158083282667e-19,True,brentq,12,1.0,0.1415341683928546,-0.056091378553243754,0.04950694675400001,-0.01836692962473717,0.49906986154983324,True,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,10.0,,,,,,0.025333333333333333,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10000.0,9.617175390145178e-11,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,0.16603910962771895,0.013836592468976582,0.052163953608041706,0.3963333333333333,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,20.729872312701776,20.729872312701776,1.9936281784656743e-09,1.9936281784656743e-09,2.2416699607674673e-09,2.2416699607674673e-09,2.1558533179520593e-19,2.1558533179520593e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,10.0,,,,,,0.025333333333333333,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,52.50617670899841,4.375514725749868,16.495690516077,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4349883104137321,0.03414910412627982,0.03414910412627982,1.0385486636277105e-09,1.0385486636277105e-09,5.09731146181025e-14,5.09731146181025e-14,1.5502034803552403e-21,1.5502034803552403e-21,True,brentq,20,1.0,0.9767244556988495,-0.40179235238620564,0.9407490901275372,-0.34939903234744224,2.344884936911214,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0001,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,52.50617670899841,4.375514725749868,16.495690516077,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0001,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1615598098439874,2.3926593419293266e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,41.30890938970306,3.442409115808589,12.97788236659838,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.435338612557639,0.04377438495834516,0.04377438495834516,1.0473719110779515e-09,1.0473719110779515e-09,1.5681900222830336e-15,1.5681900222830336e-15,3.752144506735859e-23,3.752144506735859e-23,True,brentq,20,1.0,0.970856689219829,-0.3994938066276461,0.9259322610646428,-0.34382838730841764,2.3233341239321277,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.00016155980984398742,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1615598098439874,2.3926593419293266e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,41.30890938970306,3.442409115808589,12.97788236659838,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.0833226921830881,0.0833226921830881,1.9936281784656743e-09,1.9936281784656743e-09,9.010209245374767e-12,9.010209245374767e-12,2.1558361323683926e-19,2.1558361323683926e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.00016155980984398742,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.2610157215682537,1.8824099211026045e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,32.49952866353443,2.708294055294536,10.210268588460401,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4357747221167833,0.05624510671718328,0.05624510671718328,1.0587634689790055e-09,1.0587634689790055e-09,9.46465128492946e-15,9.46465128492946e-15,1.7816353478527727e-22,1.7816353478527727e-22,True,brentq,18,1.0,0.963626786696756,-0.39664476507683594,0.907794007754595,-0.33702456715020135,2.2959067242384883,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0002610157215682537,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.2610157215682537,1.8824099211026045e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,32.49952866353443,2.708294055294536,10.210268588460401,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.1059082910749814,0.1059082910749814,1.993628178465674e-09,1.993628178465674e-09,1.145251948830861e-11,1.145251948830861e-11,2.155833630641305e-19,2.155833630641305e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0002610157215682537,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.4216965034285822,1.4809743489051102e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,25.568802927902443,2.1307335773252034,8.032865586516017,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4363143988532141,0.07247887463991068,0.07247887463991068,1.0733935417921683e-09,1.0733935417921683e-09,2.914335439641036e-16,2.914335439641036e-16,4.316056030213471e-24,4.316056030213471e-24,True,brentq,18,1.0,0.9547679910430825,-0.3931317872446526,0.8857936437934862,-0.32879113278240274,2.261345913372814,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.00042169650342858224,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.4216965034285822,1.4809743489051102e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,25.568802927902443,2.1307335773252034,8.032865586516017,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.13461598304788808,0.13461598304788808,1.993628178465674e-09,1.993628178465674e-09,1.455688347640205e-11,1.455688347640205e-11,2.1558371028552084e-19,2.1558371028552084e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.00042169650342858224,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.6812920690579614,1.1651473983043067e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,20.116097372804585,1.6763414477337155,6.319807257956107,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.43697731130740236,0.09372453962360514,0.09372453962360514,1.0920290349971242e-09,1.0920290349971242e-09,1.1682450840044822e-10,1.1682450840044822e-10,1.3611777202096188e-18,1.3611777202096188e-18,True,brentq,17,1.0,0.9439754323953328,-0.3888246375487496,0.8594034707728122,-0.3189365894805251,2.2183452346727126,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0006812920690579614,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.6812920690579614,1.1651473983043067e-08,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,20.116097372804585,1.6763414477337155,6.319807257956107,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.17110523366975666,0.17110523366975666,1.9936281784656743e-09,1.9936281784656743e-09,1.8502671617071087e-11,1.8502671617071087e-11,2.1558339696309317e-19,2.1558339696309317e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0006812920690579614,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1.1006941712522098,9.16672500627003e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,15.826215042338392,1.3188512535281995,4.972069225801312,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4377845069132036,0.12169106967918139,0.12169106967918139,1.1155085714679007e-09,1.1155085714679007e-09,2.6589633272955382e-11,2.6589633272955382e-11,2.437398562307497e-19,2.437398562307497e-19,True,brentq,17,1.0,0.9309009593695177,-0.38357449053928555,0.8281605738576173,-0.30729286839412784,2.1656001902051027,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0011006941712522098,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1.1006941712522098,9.16672500627003e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,15.826215042338392,1.3188512535281995,4.972069225801312,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.21748532623178232,0.21748532623178232,1.9936281784656743e-09,1.9936281784656743e-09,2.3518215153117694e-11,2.3518215153117694e-11,2.155850109469227e-19,2.155850109469227e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0011006941712522098,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1.7782794100389228,7.21186413520447e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,12.451176683254326,1.0375980569378604,3.911744674655734,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4387576722125607,0.1587245468831231,0.1587245468831231,1.144699867042976e-09,1.144699867042976e-09,8.395839579122821e-12,8.395839579122821e-12,6.054965434560607e-20,6.054965434560607e-20,True,brentq,17,1.0,0.9151467415975504,-0.3772117780949121,0.7917315541155534,-0.2937386517667771,2.1018647580330523,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0017782794100389228,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1.7782794100389228,7.21186413520447e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,12.451176683254326,1.0375980569378604,3.911744674655734,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.2764372901499691,0.2764372901499691,1.993628178465674e-09,1.993628178465674e-09,2.989319902724219e-11,2.989319902724219e-11,2.155856899510971e-19,2.155856899510971e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0017782794100389228,,,,,,0.04200000000000001,
heatmap_compare:Ctot_vs_deltapzc:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,2.872984833353666,5.673889450056924e-09,1.1e-08,1e-08,3.7e-08,1.0,1.2,0.1,0.377,9.795886153630168,0.8163238461358473,3.0775408999321443,0.41300000000000003,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.43991821382293206,0.20804662583034,0.20804662583034,1.1804335554187065e-09,1.1804335554187065e-09,2.383705177688711e-10,2.383705177688711e-10,1.3524879659734041e-18,1.3524879659734041e-18,True,brentq,15,1.0,0.896260674592699,-0.36954494711346664,0.7499847609216563,-0.27822565785290204,2.0260550406314533,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.002872984833353666,,,,,,0.04200000000000001,
