run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.19857142857142857,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.3867695521549391,0.01161158757888108,0.01161158757888108,3.531336786478911e-10,3.531336786478911e-10,-6.834484367335136e-12,-6.834484367335136e-12,-2.0785156120151579e-19,-2.0785156120151579e-19,True,brentq,17,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,0.9555750492746604,True,with_edl_FULL,0.0001,,,alpha2,0.19857142857142857,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.19857142857142857,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.40754075031040204,0.012764090756125415,0.012764090756125415,3.881838114457434e-10,3.881838114457434e-10,-6.365550447862134e-12,-6.365550447862134e-12,-1.9359025895483087e-19,-1.9359025895483087e-19,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.19857142857142857,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.22714285714285715,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.3969326117151534,0.0160270599950183,0.0160270599950183,4.874178156520992e-10,4.874178156520992e-10,7.95175383871971e-12,7.95175383871971e-12,2.4183016023379716e-19,2.4183016023379716e-19,True,brentq,17,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,1.3325499294535241,False,with_edl_FULL,0.0001,,,alpha2,0.22714285714285715,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.22714285714285715,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.42429749884315093,0.017688557069944277,0.017688557069944277,5.379475619202542e-10,5.379475619202542e-10,4.0646305765612567e-13,4.0646305765612567e-13,1.2361427221686508e-20,1.2361427221686508e-20,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.22714285714285715,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.2557142857142857,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4068040397265079,0.021923036084100615,0.021923036084100615,6.66727295205478e-10,6.66727295205478e-10,2.7045032879868813e-13,2.7045032879868813e-13,8.224983780332949e-21,8.224983780332949e-21,True,brentq,17,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,1.6987074206820978,False,with_edl_FULL,0.0001,,,alpha2,0.2557142857142857,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.2557142857142857,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4397871964300044,0.023915539591395224,0.023915539591395224,7.273236683086271e-10,7.273236683086271e-10,9.600376049689885e-13,9.600376049689885e-13,2.919683538361416e-20,2.919683538361416e-20,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.2557142857142857,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.2842857142857143,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4163888557287551,0.0297230984977607,0.0297230984977607,9.039441886842559e-10,9.039441886842559e-10,1.1622647289044608e-15,1.1622647289044608e-15,3.534700285318578e-23,3.534700285318578e-23,True,brentq,17,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,2.0542337110256508,False,with_edl_FULL,0.0001,,,alpha2,0.2842857142857143,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.2842857142857143,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.45414831859881943,0.031631823224255486,0.031631823224255486,9.619926665185199e-10,9.619926665185199e-10,1.915134717478395e-15,1.915134717478395e-15,5.824341962674195e-23,5.824341962674195e-23,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.2842857142857143,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.31285714285714283,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.42569364087766093,0.03995008709135261,0.03995008709135261,1.214969195300375e-09,1.214969195300375e-09,4.724685920276528e-12,4.724685920276528e-12,1.4368799340735131e-19,1.4368799340735131e-19,True,brentq,16,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,2.3993729130362773,False,with_edl_FULL,0.0001,,,alpha2,0.31285714285714283,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.31285714285714283,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4674998715485594,0.041023328916689576,0.041023328916689576,1.247608817684943e-09,1.247608817684943e-09,8.661266148735081e-13,8.661266148735081e-13,2.634079755307675e-20,2.634079755307675e-20,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.31285714285714283,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.3414285714285714,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4347260690035079,0.05324400652214489,0.05324400652214489,1.6192662511812327e-09,1.6192662511812327e-09,1.7319479184152442e-14,1.7319479184152442e-14,5.267230992331445e-22,5.267230992331445e-22,True,brentq,16,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,2.734409669466894,False,with_edl_FULL,0.0001,,,alpha2,0.3414285714285714,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.3414285714285714,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4799446976413427,0.05227209271881839,0.05227209271881839,1.5897082347286347e-09,1.5897082347286347e-09,1.3877787807814457e-16,1.3877787807814457e-16,4.220537654111735e-24,4.220537654111735e-24,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.3414285714285714,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.44349454423603574,0.07038215501102128,0.07038215501102128,2.140474688871362e-09,2.140474688871362e-09,3.060189601722385e-11,3.060189601722385e-11,9.306703360544132e-19,9.306703360544132e-19,True,brentq,15,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,3.0596557118175287,False,with_edl_FULL,0.0001,,,alpha2,0.37,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.37,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.3985714285714286,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4520079246594241,0.09230162258817173,0.09230162258817173,2.8070934580051003e-09,2.8070934580051003e-09,3.036321194471725e-13,3.036321194471725e-13,9.234114333431064e-21,9.234114333431064e-21,True,brentq,15,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,3.3754396099644612,False,with_edl_FULL,0.0001,,,alpha2,0.3985714285714286,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.3985714285714286,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.5024601381728965,0.08103459645598146,0.08103459645598146,2.4644386437126285e-09,2.4644386437126285e-09,4.98212582300539e-15,4.98212582300539e-15,1.5151730178261128e-22,1.5151730178261128e-22,True,brentq,17,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.3985714285714286,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.42714285714285716,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.460275314379865,0.12012431590381577,0.12012431590381577,3.6532421843270044e-09,3.6532421843270044e-09,6.7584826624056404e-15,6.7584826624056404e-15,2.055401837552415e-22,2.055401837552415e-22,True,brentq,15,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,3.682099059394025,False,with_edl_FULL,0.0001,,,alpha2,0.42714285714285716,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.42714285714285716,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.5126770830680629,0.09887113212627295,0.09887113212627295,3.00688655729856e-09,3.00688655729856e-09,2.321504100066818e-12,2.321504100066818e-12,7.060199798551193e-20,7.060199798551193e-20,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.42714285714285716,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.45571428571428574,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.46830590883752865,0.1551846785966098,0.1551846785966098,4.719504206494752e-09,4.719504206494752e-09,6.855699341556942e-11,6.855699341556942e-11,2.0849675479269983e-18,2.0849675479269983e-18,True,brentq,16,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,3.9799751434124655,False,with_edl_FULL,0.0001,,,alpha2,0.45571428571428574,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.45571428571428574,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.5222831493208328,0.1192072525900485,0.1192072525900485,3.6253522907750957e-09,3.6253522907750957e-09,-1.002323085641521e-10,-1.002323085641521e-10,-3.048282898628435e-18,-3.048282898628435e-18,True,brentq,15,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.45571428571428574,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.4842857142857143,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.47610888163246967,0.19906029680632792,0.19906029680632792,6.053857356405816e-09,6.053857356405816e-09,7.342015884148623e-12,7.342015884148623e-12,2.232867004832505e-19,2.232867004832505e-19,True,brentq,17,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,4.269408135218113,False,with_edl_FULL,0.0001,,,alpha2,0.4842857142857143,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.4842857142857143,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.5313315339778673,0.14217389013052859,0.14217389013052859,4.323817780162035e-09,4.323817780162035e-09,-1.9984014443252818e-15,-1.9984014443252818e-15,-6.077574221920898e-23,-6.077574221920898e-23,True,brentq,18,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.4842857142857143,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.5128571428571429,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.48369330338169964,0.2536056073332255,0.2536056073332255,7.712699097770092e-09,7.712699097770092e-09,2.7200464103316335e-15,2.7200464103316335e-15,8.272253802059001e-23,8.272253802059001e-23,True,brentq,19,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,4.550734488094628,False,with_edl_FULL,0.0001,,,alpha2,0.5128571428571429,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.5128571428571429,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.5398694314577668,0.1678881748283645,0.1678881748283645,5.105845206425568e-09,5.105845206425568e-09,-6.719444445302258e-11,-6.719444445302258e-11,-2.0435294651313987e-18,-2.0435294651313987e-18,True,brentq,16,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.5128571428571429,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.5414285714285715,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49106808499017823,0.32098896262144466,0.32098896262144466,9.76197375301578e-09,9.76197375301578e-09,-2.0360291230758776e-10,-2.0360291230758776e-10,-6.192008191659422e-18,-6.192008191659422e-18,True,brentq,18,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,4.824284731181356,False,with_edl_FULL,0.0001,,,alpha2,0.5414285714285715,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.5414285714285715,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.5479388572371062,0.19645304452936718,0.19645304452936718,5.974565133747064e-09,5.974565133747064e-09,1.6502918476213324e-10,1.6502918476213324e-10,5.018897089086103e-18,5.018897089086103e-18,True,brentq,16,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.5414285714285715,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.5700000000000001,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49824193993205124,0.4037333614305248,0.4037333614305248,1.2278411211757692e-08,1.2278411211757692e-08,3.962496997189646e-12,3.962496997189646e-12,1.2050816753032154e-19,1.2050816753032154e-19,True,brentq,18,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,5.090382070384207,False,with_edl_FULL,0.0001,,,alpha2,0.5700000000000001,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.5700000000000001,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.5555773389996641,0.2279571219394692,0.2279571219394692,6.932672771713078e-09,6.932672771713078e-09,-2.967071033310731e-14,-2.967071033310731e-14,-9.02350950449089e-22,-9.02350950449089e-22,True,brentq,17,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,alpha2,0.5700000000000001,
ofat_compare:E1_eq:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,-0.19999999999999998,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.33494681174671476,0.775736287899769,0.775736287899769,2.3591830759209788e-08,2.3591830759209788e-08,4.75175454539567e-14,4.75175454539567e-14,1.445112092767858e-21,1.445112092767858e-21,True,brentq,19,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,0.9666680744799692,True,with_edl_FULL,0.0001,,,E1_eq,-0.19999999999999998,
ofat_compare:E1_eq:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,-0.19999999999999998,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.3191583364800724,0.7861807004337052,0.7861807004337052,2.3909468101594663e-08,2.3909468101594663e-08,2.4551494171021204e-10,2.4551494171021204e-10,7.4666443275024e-18,7.4666443275024e-18,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,E1_eq,-0.19999999999999998,
